row_id,canonical_tag,category,post_count,source_audit_verdict,effective_action,current_display_ja,current_search_ja,proposed_display_ja,proposed_search_ja,reason_code,confidence,decision_source
I70-033579,rikei-chan_(tawawa),Character,55,FIX_DISPLAY,FIX_DISPLAY,理系ちゃん,,rikei-chan (tawawa),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033580,riko_(iyowa),Character,55,FIX_DISPLAY,FIX_DISPLAY,リコ,,リコ（いよわガールズ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033581,riku_(kemurikusa),Character,55,FIX_DISPLAY,FIX_DISPLAY,りく(ケムリクサ),,riku (kemurikusa),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033592,sakura_bakushin_o_(swift_runner_of_spring_thunder)_(umamusume),Character,55,FIX_DISPLAY,FIX_DISPLAY,春雷の韋駄天,,サクラバクシンオー（春雷の韋駄天）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-033594,sanson_(nadia),Character,55,FIX_DISPLAY,FIX_DISPLAY,サンソン,,sanson (nadia),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033596,sara_(jewelpet_twinkle),Character,55,FIX_DISPLAY,FIX_DISPLAY,サラ（ジュエルペットトゥインクル）,,sara (jewelpet twinkle),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033605,shiina_yuika_(7th_costume),Character,55,FIX_DISPLAY,FIX_DISPLAY,椎名唯華(夏制服),,椎名唯華（7th costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-033614,shoggoth_(monster_girl_encyclopedia),Character,55,FIX_DISPLAY,FIX_DISPLAY,ショゴス,ショゴス(魔物娘図鑑),ショゴス（魔物娘図鑑）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-033616,sig_(granblue_fantasy),Character,55,FIX_DISPLAY,FIX_DISPLAY,シグ(グラブル),,sig (granblue fantasy),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033621,stella_(peach),Character,55,FIX_DISPLAY,FIX_DISPLAY,ステラ(プリンセスピーチ),,stella (peach),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033627,suzuha_(nozomi_tsubame),Character,55,FIX_DISPLAY,FIX_DISPLAY,すずは,,すずは（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033636,the_penguin,Character,55,FIX_DISPLAY,FIX_DISPLAY,ペンギン(バットマン),,the penguin,,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033639,tifa_lockhart_(feather_style),Character,55,FIX_DISPLAY,FIX_DISPLAY,フェザースタイル,,ティファ・ロックハート（フェザースタイル）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-033646,trafalgar_(sea_breeze_moonlit_talks)_(azur_lane),Character,55,FIX_DISPLAY,FIX_DISPLAY,高嶺と潮風,,トラファルガー（高嶺と潮風）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-033649,tsukino_(monster_hunter),Character,55,FIX_DISPLAY,FIX_DISPLAY,ツキノ(モンハン),,tsukino (monster hunter),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033661,witch_(goblin_slayer!),Character,55,FIX_DISPLAY,FIX_DISPLAY,魔女(ゴブリンスレイヤー),,witch (goblin slayer!),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033665,yaoshi_(honkai:_star_rail),Character,55,FIX_DISPLAY,FIX_DISPLAY,薬師(スターレイル),,yaoshi (honkai: star rail),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033666,yo_chinaka_(hakuyagen),Character,55,FIX_DISPLAY,FIX_DISPLAY,余千仲,,yo chinaka (hakuyagen),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033667,yorktown_(warship_girls_r),Character,55,FIX_DISPLAY,FIX_DISPLAY,ヨークタウン,,ヨークタウン（戦艦少女R）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-033675,z52_(the_rapid_rabbit)_(azur_lane),Character,55,FIX_DISPLAY,FIX_DISPLAY,かっ飛ぶラピット!,,Z52(アズールレーン)（かっ飛ぶラピット!）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-033676,zima_(ready_to_go)_(arknights),Character,55,FIX_DISPLAY,FIX_DISPLAY,Zima（準備ができている）（Arknights）,,ズィマー（ready to go）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_latin_variant_fallback_batch031a.csv
I70-033679,61cm_quadruple_(oxygen)_torpedo_mount,Character,54,FIX_DISPLAY,FIX_DISPLAY,61cm四連装(酸素)魚雷,,61cm quadruple (oxygen) torpedo mount,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-033682,abel_(street_fighter),Character,54,FIX_DISPLAY,FIX_DISPLAY,アベル(ストリートファイター),,abel (street fighter),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033683,acerola_(summer_2024)_(pokemon),Character,54,FIX_DISPLAY,FIX_DISPLAY,アセロラ(24シーズン),,アセロラ（summer 2024）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-033684,admiral_graf_spee_(a_novel_anniversary)_(azur_lane),Character,54,FIX_DISPLAY,FIX_DISPLAY,未知の記念日,,アドミラル・グラーフ・シュペー（未知の記念日）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-033687,agucala_(cookie),Character,54,FIX_DISPLAY,FIX_DISPLAY,AGCL姉貴,,agucala (cookie),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-033688,aiba_uiha_(1st_costume),Character,54,FIX_DISPLAY,FIX_DISPLAY,相羽ういは(通常),,相羽ういは（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-033689,akari_(summer_2026)_(pokemon),Character,54,FIX_DISPLAY,FIX_DISPLAY,ショウ(26シーズン),,akari (summer 2026) (pokemon),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033695,alfred_(kounoike_tsuyoshi),Character,54,FIX_DISPLAY,FIX_DISPLAY,アルフレッド（KounoikeTsuyoshi）,,alfred (kounoike tsuyoshi),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033704,anubis_(stand),Character,54,FIX_DISPLAY,FIX_DISPLAY,アヌビス神,,anubis (stand),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033707,asakura_(ishida_to_asakura),Character,54,FIX_DISPLAY,FIX_DISPLAY,浅草（石田から浅草）,,asakura (ishida to asakura),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033709,ashigara_(aoki_hagane_no_arpeggio),Character,54,FIX_DISPLAY,FIX_DISPLAY,アシガラ,,アシガラ（蒼き鋼のアルペジオ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-033710,aster_arcadia_(1st_costume),Character,54,FIX_DISPLAY,FIX_DISPLAY,アスター・アルカディア(通常),,アスター・アルカディア（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-033726,callie_(young)_(splatoon),Character,54,FIX_DISPLAY,FIX_DISPLAY,アオリ,,アオリ（幼少期）,,VARIANT_AGE_VISIBLE,HIGH,variant_lost_qualifier_batch003_03.csv
I70-033727,camus_(fire_emblem),Character,54,FIX_DISPLAY,FIX_DISPLAY,カミュ,,カミュ（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033730,casablanca_(cheer_squad_on_break)_(azur_lane),Character,54,FIX_DISPLAY,FIX_DISPLAY,応援団の休憩タイム,,カサブランカ（応援団の休憩タイム）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-033737,chrono_(chrono_crusade),Character,54,FIX_DISPLAY,FIX_DISPLAY,クロノ（クロノ十字軍）,,chrono (chrono crusade),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033739,cody_(dross),Character,54,FIX_DISPLAY,FIX_DISPLAY,コーディ（ドロス）,,cody (dross),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033742,curtis_(pokemon),Character,54,FIX_DISPLAY,FIX_DISPLAY,テツ,,テツ（ポケットモンスター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033756,eight-tailed_fox_nari,Character,54,FIX_DISPLAY,FIX_DISPLAY,ナリ(ガーディアンテイルズ),,eight-tailed fox nari,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033761,end_bunny_(disney),Character,54,FIX_DISPLAY,FIX_DISPLAY,エンドバニー,,end bunny (disney),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033764,eto_(arcaea),Character,54,FIX_DISPLAY,FIX_DISPLAY,エト,,エト（Arcaea）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033766,eve_(wall-e),Character,54,FIX_DISPLAY,FIX_DISPLAY,イヴ,,イヴ（ウォーリー）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033769,fizz_(league),Character,54,FIX_DISPLAY,FIX_DISPLAY,フィズ（リーグオブレジェンド）,,fizz (league),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033770,foo_fighters_(stand),Character,54,FIX_DISPLAY,FIX_DISPLAY,フー・ファイターズ,,foo fighters (stand),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033778,fumyr_(epic_seven),Character,54,FIX_DISPLAY,FIX_DISPLAY,フミル,,フミル（エピックセブン）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033779,furutaka_(valentine)_(kancolle),Character,54,FIX_DISPLAY,FIX_DISPLAY,古鷹(バレンタイン),,furutaka (valentine) (kancolle),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033782,gaige,Character,54,FIX_DISPLAY,FIX_DISPLAY,ゲイジ,,gaige,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033785,gerda_(fate),Character,54,FIX_DISPLAY,FIX_DISPLAY,ゲルダ(Fate),,gerda (fate),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033787,golion_(mecha),Character,54,FIX_DISPLAY,FIX_DISPLAY,ゴライオン,,golion (mecha),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033790,gragas_(league),Character,54,FIX_DISPLAY,FIX_DISPLAY,グラガ,,グラガ（リーグ・オブ・レジェンド）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033792,grant_(pokemon),Character,54,FIX_DISPLAY,FIX_DISPLAY,ザクロ(トレーナー),,grant (pokemon),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033794,hagiwara_yukiho_(idolmaster_xenoglossia),Character,54,FIX_DISPLAY,FIX_DISPLAY,ゼノ雪歩,,萩原雪歩（idolmaster xenoglossia）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_accepted_variant_identity_batch047.csv
I70-033795,haida_(aggretsuko),Character,54,FIX_DISPLAY,FIX_DISPLAY,ハイ田,,haida (aggretsuko),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033796,haine_(blue_archive),Character,54,FIX_DISPLAY,FIX_DISPLAY,ハイネ,,ハイネ（ブルーアーカイブ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033802,harusame_(autumn)_(kancolle),Character,54,FIX_DISPLAY,FIX_DISPLAY,春雨(中秋),,harusame (autumn) (kancolle),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033803,hatsune_miku_(star_voice),Character,54,FIX_DISPLAY,FIX_DISPLAY,スターヴォイス,,初音ミク（スターヴォイス）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-033804,hatsuyuki_kai_ni_(kancolle),Character,54,FIX_DISPLAY,FIX_DISPLAY,初雪改二(艦隊これくしょん),,hatsuyuki kai ni (kancolle),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033805,hawkeye_(granblue_fantasy),Character,54,FIX_DISPLAY,FIX_DISPLAY,ホークアイ,ホークアイ（グランブルーファンタジー）,ホークアイ（グランブルーファンタジー）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-033827,izumi_(new_year)_(blue_archive),Character,54,FIX_DISPLAY,FIX_DISPLAY,獅子堂イズミ(正月),,獅子堂イズミ（new year）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-033830,joy_(shenmue),Character,54,FIX_DISPLAY,FIX_DISPLAY,ジョイ,,ジョイ（シェンムー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,character_curated_context_batch016.csv
I70-033833,kac-pdw_(girls'_frontline),Character,54,FIX_DISPLAY,FIX_DISPLAY,KAC-PDW(ドールズフロントライン),,kac-pdw (girls' frontline),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-033838,kanzaki_(senran_kagura),Character,54,FIX_DISPLAY,FIX_DISPLAY,神咲(閃乱カグラ),,kanzaki (senran kagura),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033840,kawashiro_nitori_(kappa),Character,54,FIX_DISPLAY,FIX_DISPLAY,川橋ニトリ（カッパ）,,河城にとり（kappa）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-033847,kiso_(saury_festival)_(kancolle),Character,54,FIX_DISPLAY,FIX_DISPLAY,木曾(秋刀魚祭り),,kiso (saury festival) (kancolle),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033848,klein_(fire_emblem),Character,54,FIX_DISPLAY,FIX_DISPLAY,クライン,クライン（火の紋章）,クライン（ファイアーエムブレム）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-033852,koharu_(sao),Character,54,FIX_DISPLAY,FIX_DISPLAY,コハル,,コハル（ソードアートオンライン）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033863,lee_(gyee),Character,54,FIX_DISPLAY,FIX_DISPLAY,リー（gyee）,,lee (gyee),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033867,lex_(fire_emblem),Character,54,FIX_DISPLAY,FIX_DISPLAY,レックス,,レックス（ファイアーエムブレム）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-033870,lind_(princess_connect!),Character,54,FIX_DISPLAY,FIX_DISPLAY,リンド(プリコネ),,lind (princess connect!),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033880,makino_hiyori_(wakana_hanabi),Character,54,FIX_DISPLAY,FIX_DISPLAY,ひより,,ひより（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033883,mash_kyrielight_(welcome_to_the_traveling_circus!),Character,54,FIX_DISPLAY,FIX_DISPLAY,トラベリング大サーカス!,,マシュ・キリエライト（welcome to the traveling circus!）,,DERIVED_TRUSTED_BASE_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_derived_base_variant_batch036.csv
I70-033897,mint_(flower_knight_girl),Character,54,FIX_DISPLAY,FIX_DISPLAY,ミント(花騎士),,mint (flower knight girl),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033898,miruro_(futagohime),Character,54,FIX_DISPLAY,FIX_DISPLAY,ミルロ,,ミルロ（ふしぎ星の☆ふたご姫）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033899,misery_(arknights),Character,54,FIX_DISPLAY,FIX_DISPLAY,ミザリー,ミザリー(アークナイツ),ミザリー（アークナイツ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-033902,mochiya_(cookie),Character,54,FIX_DISPLAY,FIX_DISPLAY,MCY姉貴,,mochiya (cookie),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-033905,mohn_(pokemon),Character,54,FIX_DISPLAY,FIX_DISPLAY,モーン(ポケモン),,mohn (pokemon),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033907,monjiro_(sorobochi),Character,54,FIX_DISPLAY,FIX_DISPLAY,モンジロ（ソロボチ）,,monjiro (sorobochi),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033910,mu_(caligula),Character,54,FIX_DISPLAY,FIX_DISPLAY,Mu（カリグラ）,,mu (caligula),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-033911,musashi_(swimsuit)_(kancolle),Character,54,FIX_DISPLAY,FIX_DISPLAY,武蔵(水着),,musashi (swimsuit) (kancolle),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-033912,mutsuki_(flowery_charms)_(blue_archive),Character,54,FIX_DISPLAY,FIX_DISPLAY,浅黄ムツキ(華芳雅韻),,浅黄ムツキ（flowery charms）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-033919,nehelenia_(sailor_moon),Character,54,FIX_DISPLAY,FIX_DISPLAY,ネヘレニア,,nehelenia (sailor moon),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033925,nishijima_ren,Character,54,FIX_DISPLAY,FIX_DISPLAY,西島ren,,nishijima ren,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-033937,otter_(hasu_no_sora),Character,54,FIX_DISPLAY,FIX_DISPLAY,カワウソ(蓮ノ空),,otter (hasu no sora),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033943,pamiat_merkuria_(sweet_cherry_memories)_(azur_lane),Character,54,FIX_DISPLAY,FIX_DISPLAY,サクランボ・ブイ,,パーミャチ・メルクーリヤ（サクランボ・ブイ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-033944,pang_(sdorica),Character,54,FIX_DISPLAY,FIX_DISPLAY,龐,,pang (sdorica),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,character_shortname_fallback_expanded_batch032.csv
I70-033956,prinz_eugen_(kindred_evening_spirits)_(azur_lane),Character,54,FIX_DISPLAY,FIX_DISPLAY,この夜に酔いしれ,,プリンツ・オイゲン（アズールレーン）（この夜に酔いしれ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-033960,rabbit_selena_(hiruno),Character,54,FIX_DISPLAY,FIX_DISPLAY,ラビットセレナ,,rabbit selena (hiruno),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-033961,raising_heart_(accel_mode)_(2nd),Character,54,FIX_DISPLAY,FIX_DISPLAY,アクセルモード,,レイジングハート（アクセルモード・2nd）,,RESTORE_CHARACTER_IDENTITY_IN_VARIANT_DISPLAY,HIGH,character_duplicate_variant_identity_batch012.csv
I70-033962,rammus_(league),Character,54,FIX_DISPLAY,FIX_DISPLAY,ラムス,,ラムス（リーグ・オブ・レジェンド）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-033964,red_(champion)_(pokemon),Character,54,FIX_DISPLAY,FIX_DISPLAY,レッド(チャンピオン),,red (champion) (pokemon),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
