identity_key,is_general,is_special,general_canonical,general_status,general_primary_path,general_secondary_paths,general_confidence,special_id,special_tag,generation_family,generation_role,promotion_status,meaning_status,issue104_reviewed,issue104_review_source,issue104_product_fit_decision,issue104_adult_domains,issue104_post_count,sample_stratum,sample_rank,candidate_class,candidate_status,reviewed_class,review_reason,signal_conflict
pov_doorway,YES,NO,pov_doorway,PROPOSED,COMPOSITION_CAMERA,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03abd3349bd381d8fe82aec1a9908373c78e94701063a954071b13bf1706ce94,,,,,
freudian_switch,YES,NO,freudian_switch,PROPOSED,STYLE_QUALITY_META,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03b567c5b977add73dc4f0c5f1c07a067cf1833901e705d8a3c184164a27b79a,,,,,
houndstooth,YES,NO,houndstooth,PROPOSED,COLOR_APPEARANCE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03c08285412b54e32208c7533b018c9fd7864d3e36c2d9cb7e917c5933f5a368,,,,,
text-only_page,YES,NO,text-only_page,PROPOSED,STYLE_QUALITY_META,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03c69ab3646e99880a54612009a7650ba643129beeb81fadd6ef125e46218d72,,,,,
zawa_(onomatopoeia),YES,NO,zawa_(onomatopoeia),PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03c7a7263f55e653f5c564db1936a5f5162a1b9c70ffb6a834bc5b7b5e52ea64,,,,,
deer_print,YES,NO,deer_print,PROPOSED,COLOR_APPEARANCE,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03ccb784e3d2f9d09e8cd35f261568d55a732642318f5461b8744e61debbcfd2,,,,,
zig-zag_part,YES,NO,zig-zag_part,PROPOSED,HAIR_FACE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03d8c4d19e6f43b7ddc5e1768b3a900ef7fb4639fe1277571d6e74c1c0a83817,,,,,
sad_smile,YES,NO,sad_smile,PROPOSED,EXPRESSION_EMOTION,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03ea491bf9569807abb901c5a9bbdb61fbb027efd83b2338dd7ec29c1f28deb1,,,,,
trout,YES,NO,trout,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03ef2caa839f869866237ac5a078b3389fd90406831a289c3f2f8170d6fe8970,,,,,
falling_petals,YES,NO,falling_petals,PROPOSED,PLACE_BACKGROUND,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,04002fbb318a04d2de4bed8a023b5255be3bc8587d8e328fe3aa7b29bb687868,,,,,
couple,YES,NO,couple,PROPOSED,PERSON_COUNT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,040f30549de1bebf0468a6ea038222a10d3498a9a558e44fb33c908e585be0c7,,,,,
runway_fashion,YES,NO,runway_fashion,PROPOSED,STYLE_QUALITY_META,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,040fcb819d00eb3225040fa9bf3a302eda545a945e52074c595c37083b3039da,,,,,
carhop,YES,NO,carhop,PROPOSED,PERSON_COUNT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,04101936cd178c812b5acc85b09637cb131a1eb48dcdc5991036cc2ff55716cc,,,,,
loquat,YES,NO,loquat,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0003437841f0f86819dfa14f1c5e6e3edc5374fb33d18ff1a71bb742540896fd,,,,,
garmentmaker_(honkai:_star_rail),YES,NO,garmentmaker_(honkai:_star_rail),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,000580f96c7c2002d86f64d75d6bb1d5a467bdec8fce83c68aefad0572c119ad,,,,,
fluffy_white_puppy_expressions_(meme),YES,NO,fluffy_white_puppy_expressions_(meme),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,0006a66e2f72886b8c87f747532078abcf26519499f926d8195b53f75356a90d,,,,,
nashi_pear,YES,NO,nashi_pear,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,000b23b548a7ef96f41efb51293246369600851c9ab3379c69793208b5eb7df2,,,,,
share_crystal_(neptunia),YES,NO,share_crystal_(neptunia),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,001858f4f985231024d7fddb6f0a354a222a01f0106ace98842b214529be3515,,,,,
round_bag,YES,NO,round_bag,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,00199393f621d4e89841f325a8b4fb6ab611dc30c72343840992424baf52ef68,,,,,
f-35_lightning_ii,YES,NO,f-35_lightning_ii,PROPOSED,OBJECT_PROP/VEHICLE,[],HIGH,,,,,,,NO,,,,,UNION_FILL,003557fc6c2634d464a7d591da9e194b987c816989f7e22ec5b01adf689634c2,,,,,
iv_stand,YES,NO,iv_stand,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0038a1f53f084b3f3f08d19d7328e9229c7266d236c224ad342bc6847fa946ad,,,,,
stringer,YES,NO,stringer,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,003f1ed76e5e7ef859d070df4ba0d858dc7723a22ffabde8285b4c3a66efb972,,,,,
folding_fan,YES,NO,folding_fan,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0041e26d29b43c841f6b7f9d836a65b0f3d195f204e42342bbbd02815230d257,,,,,
memosprite,YES,NO,memosprite,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,,,,,,,NO,,,,,UNION_FILL,004220c51000f05e61a74f04f1554dbe5bed452522eec51e7f788f5d347021ca,,,,,
teasing_nipples,NO,YES,,,,,,1304,teasing nipples,,,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,NO,,,,,UNION_FILL,004b74942a259325a0bb3e23144a8ae38bf6cf96b77492dd53b8d46dce689332,,,,,
bugatti,YES,NO,bugatti,PROPOSED,OBJECT_PROP/VEHICLE,[],HIGH,,,,,,,NO,,,,,UNION_FILL,00608b45c1f6993da6d408a26cec676ae8f124bbfb60d21d9ab682615a2a3cc4,,,,,
utensil_in_mouth,YES,NO,utensil_in_mouth,PROPOSED,OBJECT_PROP,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0060f008f394e64489d8de0cb2c4d16ac1e15327c9b99cfb01b9675bf93e0271,,,,,
dshk,YES,NO,dshk,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,006227f2baedc515679e1de7bf27bae42ddf3de44399f668317ad3194009f859,,,,,
squeezer_(splatoon),YES,NO,squeezer_(splatoon),PROPOSED,OBJECT_PROP,[],MEDIUM,,,,,,,NO,,,,,UNION_FILL,0066f0dfd2e2c4770054eba2f184088431cc74a0e5931baad84d98f330ffca02,,,,,
souffle_pancake,YES,NO,souffle_pancake,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,00691993e39a0fe843a60988e27cb4d19c4e7701dba5cc07992e09e68101faa2,,,,,
heart_of_string,YES,NO,heart_of_string,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,006a1825da848d20627647931b5dbea873bf411f99bb54a2525f1298ab0774cc,,,,,
even_though_you_lost_your_virginity_to_me_(meme),YES,NO,even_though_you_lost_your_virginity_to_me_(meme),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,006d6614cb0b16f33c95137d1d9714a1409342f1e70599b86c9c27f74a04ffde,,,,,
twister_(game),YES,NO,twister_(game),PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,,,,,,,NO,,,,,UNION_FILL,0074c5974362ed6977870574a14cb88dbe5c26ecd806c759972b6050a17a6498,,,,,
raimon,YES,NO,raimon,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,009235d1eeaa6229030c90bb4672ad7e58d559bf043e1b17b1eecd1b495a04d4,,,,,
rpk,YES,NO,rpk,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,009656a55a3bb828596a23106e28df74b5b529c6233050cbf993e71338107afb,,,,,
lycoris_challenge_(meme),YES,NO,lycoris_challenge_(meme),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,0097a8508296a2321e6d17e9abc5be09086aee535dcc93b90e8b250c22ede508,,,,,
obon,YES,NO,obon,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,00a83d6368850c1e144aac0a9016eec22b4645b48541026a476a5826d4c2f754,,,,,
inflatable_whale,YES,NO,inflatable_whale,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,00aa8b4182059cb4ba8b1dce021be53d6fdf14100572999d27dd9d0911e509d3,,,,,
dragonstone,YES,NO,dragonstone,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,00ba049b920e9567186b6230b103f13f9cd16efe6cb7df01f5131f7b375b6229,,,,,
anal_cross-section,YES,YES,anal_cross-section,PROPOSED,STYLE_QUALITY_META,"[""BODY_PART""]",MEDIUM,2005,anal cross-section,CAMERA_INTERNAL_VIEW,camera,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,UNION_FILL,00c76ee6b927c91a9e3da25c37f4442fa7a614792237701cfb91a34df668273c,,,,,
wireless,YES,NO,wireless,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,00cfa16defb9109c6c2805dcd2e06d7be2777163cd99ef6a39545f9db0a15fe2,,,,,
character_doll,YES,NO,character_doll,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,00d196a9df4c1f78535a7c97c03cf9fd1d54728b3d1334c5dda28068c4bda85b,,,,,
whistle,YES,NO,whistle,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,00d949ff44f19a6bef76c23e5b2262cc2a477e3e53104dc90270fcc5fd6d5cb0,,,,,
matchbox,YES,NO,matchbox,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,,,,,,,NO,,,,,UNION_FILL,00dc2f8a3bc7389233994999e3d4924815e251de4307fd9066886bd94840228e,,,,,
page_tear,YES,NO,page_tear,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,,,,,,,NO,,,,,UNION_FILL,00ddbbbf847c5f4171b12b864d5308f06a783687ef2e680ca226d047b1647039,,,,,
calico_m950,YES,NO,calico_m950,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,00e291dc0eb87ecdea736a47b10dad3ca423a5c49984bfbb27f3ec0f3c6429fc,,,,,
kamui_(kill_la_kill),YES,NO,kamui_(kill_la_kill),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,00f3eb856a0f4b5059c65c11ae3d46f5e15a17810a4ef3a04ce3e18cd496b7f0,,,,,
aqua_umbrella,YES,NO,aqua_umbrella,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,00f9b1684cc988aca95008e709d747ad67c21ccb8ffc8c7493b3db01ce82421e,,,,,
multiple_caterpillar_tracks,YES,NO,multiple_caterpillar_tracks,PROPOSED,OBJECT_PROP/VEHICLE,[],MEDIUM,,,,,,,NO,,,,,UNION_FILL,00fd864198cc795ac7fb45ed88f204bf5ca053f4c1fa2d21e0e777a29fa7bab7,,,,,
innie_nipples,NO,YES,,,,,,1407,innie nipples,,,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,NO,,,,,UNION_FILL,01009c3ee3e405dff38b95d36ce2ac84d3b56f6a242d47df9a00dca188f6a979,,,,,
instrument_case,YES,NO,instrument_case,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01049123ccf045d02a7123026bc5a8eed5406f212b5f4da8ef180b2d4aa569bf,,,,,
matchlock,YES,NO,matchlock,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0108345602a89d215f2a73039683ce386f57eb589f86edfd70ec74a9ba58090c,,,,,
middle_w,YES,NO,middle_w,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,010cb35500d84d2cd35b1d9799da2c6fc550a6991c39fe881883082ddec8d24a,,,,,
insertion,NO,YES,,,,,,187,insertion,,,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,NO,,,,,UNION_FILL,010df225d4c208b37910d31cdf4eda695c73d2618a8cc8362ed3ebc2bad85516,,,,,
robot_penis,NO,YES,,,,,,1534,robot penis,,,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,NO,,,,,UNION_FILL,0112728bc79088d8d0694683ff717952cbf4bec5c8e89eef395a99bb4891c524,,,,,
bag_behind_back,YES,NO,bag_behind_back,PROPOSED,OBJECT_PROP/DAILY,"[""POSE_MOVEMENT""]",HIGH,,,,,,,NO,,,,,UNION_FILL,01132e7204b94b04a75b95e7567d5c898cf0c7e97b4a0c6fcc01f911ab16d539,,,,,
on_branch,YES,NO,on_branch,PROPOSED,POSE_MOVEMENT,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0114271c69836bbdd825cd68b499351a39b22705cc457d19d2be9a93af2c8ec2,,,,,
hand_saw,YES,NO,hand_saw,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,011f0f95187449eec70c9b245c0d50b40a4f3fcf5b76579d041df533b86bde53,,,,,
holed_coin,YES,NO,holed_coin,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0122a628d439743e6dbb7aa60887eca043e2c95c346b3f3ea100ca836e811dd4,,,,,
running_ganger_(meme),YES,NO,running_ganger_(meme),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,012d8d3f8a108da29c67a0672d88dbd6c43326e7ac6416fa0e20814778b6ea70,,,,,
korean_fire_noodles,YES,NO,korean_fire_noodles,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0131d9ae0a828c8c8ce64f4cf97dabdabdeeb0686f47a9d5f40eae7f7a49c71f,,,,,
ship's_wheel_ornament,YES,NO,ship's_wheel_ornament,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,,,,,,,NO,,,,,UNION_FILL,013d2589161ddf704c455ce4470dbf4c8e07d6fa2293b375e022af59fb1d0a34,,,,,
enpera,YES,NO,enpera,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,014428f534386fb620738c155652da29557d3d467906b1680deab51373775774,,,,,
bullet_hole,YES,NO,bullet_hole,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,014a8ca6f796be81a3455711a0f252c9c1facb342d01dbb6faf55b7109a064c5,,,,,
house_of_cards,YES,NO,house_of_cards,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01506c91387a783b96e6f16d19d073c914285172726dc2cb71f6abaa11c8813c,,,,,
mmo_threesome,NO,YES,,,,,,252,mmo threesome,,semantic_support,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,NO,,,,,UNION_FILL,015888205da3383f915d25662fa06be3e6bf2514e279cc2a6c705df6a7044291,,,,,
shield_wall,YES,NO,shield_wall,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,015b45bab74b8775f515d8586f29d2079941cfaa59398eb9cf49ab47e0df7375,,,,,
cz_75,YES,NO,cz_75,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0163ce5cd2a4a9c1f9b7753e48373800cfdae41505b4af1e48153ffa5553bf12,,,,,
see-through_curtains,YES,NO,see-through_curtains,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,016627407028753eba746baededd74300535c0d74a6f88309de8e64e700f4bd1,,,,,
komakasugite_tsutawaranai_monomane_senshuken,YES,NO,komakasugite_tsutawaranai_monomane_senshuken,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,016bac1fc648f914e9f91706075ad464b3043b1b7a986ed9e43ae7c8f15507c9,,,,,
negative_space_oral_(meme),YES,YES,negative_space_oral_(meme),UNRESOLVED,,[],LOW,2442,negative space oral (meme),,,PROVISIONAL,,NO,,,,,UNION_FILL,016dc782bb1b0161806c471af9bbf39126a5e11d7d63dd98434acd7cd90138dd,,,,,
uno_(game),YES,NO,uno_(game),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,016e6050762b28aac42b8b41e954f4c71faa87d32c7acf4f134ef3a57d044bc0,,,,,
grenade,YES,NO,grenade,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,016ea95856d68228fb8ab5121416e73b560ea32daa2d08c0a937086a86175be0,,,,,
croquette,YES,NO,croquette,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,017c027d717741924da4434eefbdf44be4de9c51eb7af718bbddb70ce7540328,,,,,
cigarette_butt,YES,NO,cigarette_butt,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,019196401738901561be7ce709ee54be4c8d36c6b6e36c47088fc3814b75841c,,,,,
lasagne,YES,NO,lasagne,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,019a7b05c05787d99b31a2371b6e30589fd81583840d5dc18eb3e98e186b4241,,,,,
fireseal,YES,NO,fireseal,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,,,,,,,NO,,,,,UNION_FILL,01a218fbdf4ea0b5cb904104322f8ba5e22703a468a9464ca1ccc30f36c7ce0b,,,,,
ganbaru_pose,YES,NO,ganbaru_pose,PROPOSED,POSE_MOVEMENT,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01aa6395d14c82bb9a1237feb3c76eb78357d95706c8fb873b8d18d6452c920f,,,,,
soy_sauce_bottle,YES,NO,soy_sauce_bottle,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01ac58a4fd39d9853ab06347df50b7140a53101d42add6063632cf9eaefbaf62,,,,,
pastel_palettes_(bang_dream!),YES,NO,pastel_palettes_(bang_dream!),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,01ae873841a176c8eafadf021e63865f4d1cd249fe6a9cdc261687853d106be5,,,,,
happy_anniversary,YES,NO,happy_anniversary,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,01af1eda413786e7c87987d7e09f873b0aa5d88f407fe57de740967bf60129a9,,,,,
canopy_(aircraft),YES,NO,canopy_(aircraft),PROPOSED,OBJECT_PROP,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01b67f6fbee3ead5e8ed163c6c0edd3705fea4ef0697961609b58f92079adafe,,,,,
torpedo_launcher,YES,NO,torpedo_launcher,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01baea0119f70e18be52e170a3318f40080df940d4ac6817df400d0c345a6d7b,,,,,
rof-mao,YES,NO,rof-mao,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,01bc1a01651e7e6001b195400b0a3acf77dbc47ad641fcf311cf1cd2015c89b8,,,,,
joystick,YES,NO,joystick,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01bd322c736b9457ee3cc5d3a820aea1c3d163cf3397f301548ce2853fa92a1a,,,,,
noah_(d.gray-man),YES,NO,noah_(d.gray-man),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,01c46fe30b68de195cfac3ef01b19cf68016c40f0823f35d304b152ffd5641e1,,,,,
banister,YES,NO,banister,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01ce5d35be590412611b71257cdea4184895c6ac0f70879ecd7933ca5a0d01c4,,,,,
nissin_cup_noodle,YES,NO,nissin_cup_noodle,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01d2993e43e90d68d9323e2cea59906d86ce7df84e44c27a2c2f801765222b4d,,,,,
happy_holidays,YES,NO,happy_holidays,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,01e1a5d0957faa889a90c2cf36e7843d5faed38e2800fd0b7ed72d12e5561c2c,,,,,
evidence_markers,YES,NO,evidence_markers,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01e52dae055ad5b435654ddae5f4872d7894edfd3d421f60b7b0f24c7452001b,,,,,
siegfried_(fire_emblem),YES,NO,siegfried_(fire_emblem),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,01e5620917b091b32f1adacf92ed3548406b53afd04119ec0a427ece93fab835,,,,,
ikayaki,YES,NO,ikayaki,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,01e5e981491f14c2a8216bde58b73215fe2b213cbbbddcc1c0cb78e317b45d3e,,,,,
spinning_top,YES,NO,spinning_top,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,02022373404b6c5c1872c8a8ee9cfc69258b032bbe6149f642ab924a3a7f6bcf,,,,,
sig_556,YES,NO,sig_556,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,020370cf1d4add009b0f233726914f7910057f96f8d40a11d4f14031c37a22f8,,,,,
rosenburg_engel_(idolmaster),YES,NO,rosenburg_engel_(idolmaster),UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,0204e5763269f692a74d8e6b5ae63d87b77327ea4e5c411a1a83772c246a05fc,,,,,
shake_shake_fries,YES,NO,shake_shake_fries,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,020646977c6e8303dcf5c7fad1325020d2cf199a7d8138bae04ce11e7b0de4b7,,,,,
coffee,YES,NO,coffee,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,020b238af07d05b0be328c69381b7514c29c78b1734b211b6ccd695ba600ec86,,,,,
ramune,YES,NO,ramune,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,02159e44070863b089980f2e9018222fcec12231fef78484c4bcb664c3e94f3e,,,,,
aqua_trim,YES,NO,aqua_trim,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,02284ef6b25b3386898e32445f9256deeb815b7970d5c28347156f834a19304f,,,,,
indigo_academy_school_uniform,YES,NO,indigo_academy_school_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,,,,,,,NO,,,,,UNION_FILL,02291305690e77c11ac5b618909083e7a3d5c17da789d65ea036afb6a6c66b1d,,,,,
borrowed_character,YES,NO,borrowed_character,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,022a638ecbe3b4e48c6e6ce15134baa7155a8da0756fe0108832c5f88587dc89,,,,,
prosthetic_leg,YES,NO,prosthetic_leg,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,UNION_FILL,022c14537575c3912ade2cb462715fa1447c5d90e11e2ceb9322355c1f6ea39a,,,,,
motor_oil,YES,NO,motor_oil,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,,,,,,,NO,,,,,UNION_FILL,022d575d2ae1c77568bb30c2c18a41a25438b723fe342358952405e0d03fb3e6,,,,,
twitter_strip_game_parody,YES,NO,twitter_strip_game_parody,UNRESOLVED,,[],LOW,,,,,,,NO,,,,,UNION_FILL,022ff0430c9981a51819bbd733712723054dfe617c571f304eb8f179e1fba52a,,,,,
counting_money,YES,NO,counting_money,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0232f8aa66a08b7e140463b0328b1f7511cb8be35b085c280f2dd5064058fb75,,,,,
bodysuit_only,YES,NO,bodysuit_only,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,,,,,,,NO,,,,,UNION_FILL,023f157e2b7fde89b59e0c3c183a9f4dfb6ba7c67f0bfa1915b91813f67a851b,,,,,
pants_no,NO,YES,,,,,,2274,pants no,,semantic_support,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,NO,,,,,UNION_FILL,024271be3d896a0c9edffc219ae49f50db2f62c28ebdd382c46dc23dadfa45d1,,,,,
holographic_keyboard,YES,NO,holographic_keyboard,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,,,,,,,NO,,,,,UNION_FILL,02433c14d24452e8d5560112de7473c651f8ae2c762d922964e4d1733d1c48b5,,,,,
yin_yang_hair_ornament,YES,NO,yin_yang_hair_ornament,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0244331f693b7a00999003301009b4b85b30b0cfd3f732ba5a5140828b4aa273,,,,,
eating_flower,YES,NO,eating_flower,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,UNION_FILL,02499c33f05124592276ad3f188f1c78748cd0d4769b9f28f361a101b8f0b5ec,,,,,
holding_radio,YES,NO,holding_radio,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,,,,,,,NO,,,,,UNION_FILL,024aaeaefd6cbfbb800374bae69596e9dab1cb741f0789a4d89e8848c7f93d46,,,,,
enten_(sword),YES,NO,enten_(sword),PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,024da93a02b7e61d72a2e2b46ea1cc4067d6a51fafbb275cda6e09319c7e33cc,,,,,
aircraft_carrier,YES,NO,aircraft_carrier,PROPOSED,OBJECT_PROP/VEHICLE,[],HIGH,,,,,,,NO,,,,,UNION_FILL,024ee8eccfcf74fe4517dd0cf1825e1c9cd010ba395b4a62510b988a54a69b59,,,,,
kazikli_bey_(fate/apocrypha),YES,NO,kazikli_bey_(fate/apocrypha),PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0252aa3b2ece0ca40875767ad60c2642c7100ee1bb836626505e6bb50b2b93ec,,,,,
fish_cake,YES,NO,fish_cake,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0253ef019f63bc2ce102353917e40546f0a97e9e761a79eea8f17d0d588cc014,,,,,
ginyu_force_pose,YES,NO,ginyu_force_pose,PROPOSED,POSE_MOVEMENT,[],HIGH,,,,,,,NO,,,,,UNION_FILL,02556b0cfd8f28013c87b0cd30588e77d13b3a73fd54ad03737982123fa7bf09,,,,,
removing_bra,YES,NO,removing_bra,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,,,,,,,NO,,,,,UNION_FILL,0255b2113a8adbb58f033f25471019fc4a6cd53a70439dc7d502f6b8d2de5bd4,,,,,
