global_row,canonical,classification_status,primary_path,secondary_paths,confidence,classification_reason,source_batch,source_global_row,correction_ids
20442,pixel_art_inset,PROPOSED,STYLE_QUALITY_META,[],HIGH,対象identityをSTYLE_QUALITY_METAの実用経路に分類。,26,20442,[]
20443,pixel_eyes,PROPOSED,STYLE_QUALITY_META,[],MEDIUM,ピクセル表現された目という画面表現を主経路にする。,26,20443,[]
20444,pixel_heart,PROPOSED,TEXT_SYMBOL/SYMBOL,[],HIGH,対象identityをTEXT_SYMBOLの実用経路に分類。,26,20444,[]
20445,pixel_sunglasses,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20445,[]
20446,pixel_text,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,対象identityをTEXT_SYMBOLの実用経路に分類。,26,20446,[]
20447,pixelated,PROPOSED,STYLE_QUALITY_META,[],HIGH,対象identityをSTYLE_QUALITY_METAの実用経路に分類。,26,20447,[]
20448,pixelated_background,PROPOSED,STYLE_QUALITY_META,[],HIGH,対象identityをSTYLE_QUALITY_METAの実用経路に分類。,26,20448,[]
20449,pixie_(ff14),PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,対象identityをLIVING_NATUREの実用経路に分類。,26,20449,[]
20450,pixie_cut,PROPOSED,HAIR_FACE,[],HIGH,対象identityをHAIR_FACEの実用経路に分類。,26,20450,[]
20451,pixiv_bottle_(meme),UNRESOLVED,,[],LOW,固有名・ミーム・作品固有概念等で、canonical単独から安全な実用経路を確定できない。,26,20451,[]
20452,pixiv_id,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,対象identityをTEXT_SYMBOLの実用経路に分類。,26,20452,[]
20453,pixiv_logo,PROPOSED,TEXT_SYMBOL/SYMBOL,[],HIGH,対象identityをTEXT_SYMBOLの実用経路に分類。,26,20453,[]
20454,pixiv_username,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,対象identityをTEXT_SYMBOLの実用経路に分類。,26,20454,[]
20455,piyo_piyo_apron,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20455,[]
20456,pizza,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20456,[]
20457,pizza_box,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20457,[]
20458,pizza_box_computer,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20458,[]
20459,pizza_cutter,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20459,[]
20460,pizza_delivery,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20460,[]
20461,pizza_print,PROPOSED,COLOR_APPEARANCE,[],MEDIUM,食べ物柄の独立したプリント特徴として分類。,26,20461,[]
20462,pizza_slice,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20462,[]
20463,pj_bass,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20463,[]
20464,pk_academy_school_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20464,[]
20465,pk_machine_gun,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20465,[]
20466,pkm,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20466,[]
20467,pkp_pecheneg,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20467,[]
20468,placard,PROPOSED,TEXT_SYMBOL/LAYOUT,[],HIGH,対象identityをTEXT_SYMBOLの実用経路に分類。,26,20468,[]
20469,place_name,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,対象identityをTEXT_SYMBOLの実用経路に分類。,26,20469,[]
20470,placemat,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20470,[]
20471,plackart,PROPOSED,CLOTHING/COSTUME,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20471,[]
20472,plague_doctor,PROPOSED,PERSON_COUNT,[],HIGH,対象identityをPERSON_COUNTの実用経路に分類。,26,20472,[]
20473,plague_doctor_mask,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20473,[]
20474,plaid_apron,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20474,[]
20475,plaid_arm_warmers,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20475,[]
20476,plaid_armband,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20476,[]
20477,plaid_ascot,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20477,[]
20478,plaid_background,PROPOSED,PLACE_BACKGROUND,[],HIGH,柄modifierより背景identityを優先し、場所・背景へ分類。,26,20478,[]
20479,plaid_bag,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,柄modifierより物体identityを優先し、道具・小物へ分類。,26,20479,[]
20480,plaid_belt,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20480,[]
20481,plaid_bikini,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20481,[]
20482,plaid_blanket,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,柄modifierより物体identityを優先し、道具・小物へ分類。,26,20482,[]
20483,plaid_border,PROPOSED,STYLE_QUALITY_META,[],HIGH,柄modifierより画面枠identityを優先し、画面表現へ分類。,26,20483,[]
20484,plaid_bow,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20484,[]
20485,plaid_bowtie,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20485,[]
20486,plaid_bra,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20486,[]
20487,plaid_camisole,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20487,[]
20488,plaid_cape,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20488,[]
20489,plaid_capelet,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20489,[]
20490,plaid_cardigan,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20490,[]
20491,plaid_clothes,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20491,[]
20492,plaid_coat,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20492,[]
20493,plaid_collar,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20493,[]
20494,plaid_corset,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20494,[]
20495,plaid_dress,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20495,[]
20496,plaid_footwear,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20496,[]
20497,plaid_gloves,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20497,[]
20498,plaid_hairband,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20498,[]
20499,plaid_hat,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20499,[]
20500,plaid_headscarf,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20500,[]
20501,plaid_hood,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20501,[]
20502,plaid_hoodie,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20502,[]
20503,plaid_jacket,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20503,[]
20504,plaid_kimono,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20504,[]
20505,plaid_lapels,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20505,[]
20506,plaid_leg_warmers,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20506,[]
20507,plaid_male_underwear,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20507,[]
20508,plaid_neckerchief,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20508,[]
20509,plaid_necktie,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20509,[]
20510,plaid_one-piece_swimsuit,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20510,[]
20511,plaid_pajamas,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20511,[]
20512,plaid_panties,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20512,[]
20513,plaid_pants,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20513,[]
20514,plaid_pantyhose,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20514,[]
20515,plaid_pillow,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,柄modifierより物体identityを優先し、道具・小物へ分類。,26,20515,[]
20516,plaid_ribbon,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20516,[]
20517,plaid_sailor_collar,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20517,[]
20518,plaid_scarf,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20518,[]
20519,plaid_scrunchie,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20519,[]
20520,plaid_shawl,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20520,[]
20521,plaid_shirt,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20521,[]
20522,plaid_shorts,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20522,[]
20523,plaid_skirt,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20523,[]
20524,plaid_sleeves,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20524,[]
20525,plaid_socks,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20525,[]
20526,plaid_sweater,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20526,[]
20527,plaid_sweater_vest,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20527,[]
20528,plaid_thighhighs,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20528,[]
20529,plaid_towel,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,柄modifierより物体identityを優先し、道具・小物へ分類。,26,20529,[]
20530,plaid_trim,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20530,[]
20531,plaid_umbrella,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,柄modifierより物体identityを優先し、道具・小物へ分類。,26,20531,[]
20532,plaid_vest,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20532,[]
20533,plaid_wrist_cuffs,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,柄modifierより衣服・装飾品identityを優先して衣装へ分類。,26,20533,[]
20534,plain,PROPOSED,COLOR_APPEARANCE,[],HIGH,対象identityをCOLOR_APPEARANCEの実用経路に分類。,26,20534,[]
20535,plain_doll_(cosplay),PROPOSED,CLOTHING/COSTUME,[],HIGH,コスプレidentityが明示されるため衣装・コスプレを主経路に分類。,26,20535,[]
20536,plain_epaulettes,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,対象identityが衣服・装飾品のため衣装を主経路に分類。,26,20536,[]
20537,plait,PROPOSED,HAIR_FACE,[],HIGH,対象identityをHAIR_FACEの実用経路に分類。,26,20537,[]
20538,planet,PROPOSED,PLACE_BACKGROUND,[],HIGH,対象identityをPLACE_BACKGROUNDの実用経路に分類。,26,20538,[]
20539,planet_diving_suit_(7th)_(stellar_blade),PROPOSED,CLOTHING/COSTUME,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20539,[]
20540,planet_earrings,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20540,[]
20541,planet_hair_ornament,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20541,[]
20542,planet_necklace,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20542,[]
20543,planet_popstar,UNRESOLVED,,[],LOW,固有名・ミーム・作品固有概念等で、canonical単独から安全な実用経路を確定できない。,26,20543,[]
20544,planetarium,PROPOSED,PLACE_BACKGROUND,[],HIGH,対象identityをPLACE_BACKGROUNDの実用経路に分類。,26,20544,[]
20545,planetary_ring,PROPOSED,PLACE_BACKGROUND,[],HIGH,対象identityをPLACE_BACKGROUNDの実用経路に分類。,26,20545,[]
20546,plank,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20546,[]
20547,planking,PROPOSED,POSE_MOVEMENT,[],HIGH,対象identityをPOSE_MOVEMENTの実用経路に分類。,26,20547,[]
20548,plant,PROPOSED,LIVING_NATURE/PLANT,[],HIGH,対象identityをLIVING_NATUREの実用経路に分類。,26,20548,[]
20549,plant_boy,PROPOSED,PERSON_COUNT,[],HIGH,対象identityをPERSON_COUNTの実用経路に分類。,26,20549,[]
20550,plant_clothing,PROPOSED,CLOTHING/COSTUME,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20550,[]
20551,plant_focus,PROPOSED,COMPOSITION_CAMERA,[],HIGH,対象identityをCOMPOSITION_CAMERAの実用経路に分類。,26,20551,[]
20552,plant_girl,PROPOSED,PERSON_COUNT,[],HIGH,対象identityをPERSON_COUNTの実用経路に分類。,26,20552,[]
20553,plant_growth,PROPOSED,LIVING_NATURE/PLANT,[],HIGH,対象identityをLIVING_NATUREの実用経路に分類。,26,20553,[]
20554,plant_hair,PROPOSED,HAIR_FACE,[],HIGH,対象identityをHAIR_FACEの実用経路に分類。,26,20554,[]
20555,plant_monster,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,対象identityをLIVING_NATUREの実用経路に分類。,26,20555,[]
20556,plant_name,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,対象identityをTEXT_SYMBOLの実用経路に分類。,26,20556,[]
20557,plant_on_head,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20557,[]
20558,plant_print,PROPOSED,COLOR_APPEARANCE,[],HIGH,対象identityをCOLOR_APPEARANCEの実用経路に分類。,26,20558,[]
20559,plant_roots,PROPOSED,LIVING_NATURE/PLANT,[],HIGH,対象identityをLIVING_NATUREの実用経路に分類。,26,20559,[]
20560,plant_sex,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20560,[]
20561,plant_wings,PROPOSED,BODY_PART,[],HIGH,対象identityをBODY_PARTの実用経路に分類。,26,20561,[]
20562,plantar_flexion,PROPOSED,POSE_MOVEMENT,[],HIGH,対象identityをPOSE_MOVEMENTの実用経路に分類。,26,20562,[]
20563,planted,PROPOSED,POSE_MOVEMENT,[],HIGH,対象identityをPOSE_MOVEMENTの実用経路に分類。,26,20563,[]
20564,planted_arrow,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20564,[]
20565,planted_axe,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20565,[]
20566,planted_gun,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20566,[]
20567,planted_knife,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20567,[]
20568,planted_polearm,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20568,[]
20569,planted_shield,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20569,[]
20570,planted_shovel,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20570,[]
20571,planted_sword,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20571,[]
20572,planted_umbrella,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20572,[]
20573,planter,PROPOSED,LIVING_NATURE/PLANT,[],HIGH,対象identityをLIVING_NATUREの実用経路に分類。,26,20573,[]
20574,planting,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20574,[]
20575,plap,UNRESOLVED,,[],LOW,固有名・ミーム・作品固有概念等で、canonical単独から安全な実用経路を確定できない。,26,20575,[]
20576,plap_plap_plap_get_pregnant_(meme),UNRESOLVED,,[],LOW,固有名・ミーム・作品固有概念等で、canonical単独から安全な実用経路を確定できない。,26,20576,[]
20577,plaque,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20577,[]
20578,plasma,PROPOSED,COLOR_APPEARANCE,[],MEDIUM,発光/物質表現として対象固有物より外観表現を主経路にする。,26,20578,[]
20579,plasma_cutter,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20579,[]
20580,plasma_pistol,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20580,[]
20581,plasma_rifle,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20581,[]
20582,plasma_sword,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20582,[]
20583,plastic_bag,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20583,[]
20584,plastic_bottle,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20584,[]
20585,plastic_spoon,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20585,[]
20586,plastic_wrap,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20586,[]
20587,plate,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,対象identityをOBJECT_PROPの実用経路に分類。,26,20587,[]
20588,plate_armor,PROPOSED,CLOTHING/COSTUME,[],HIGH,対象identityをCLOTHINGの実用経路に分類。,26,20588,[]
20589,plate_on_head,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,対象identityをACTION_CONTACTの実用経路に分類。,26,20589,[]
