identity_key,general_path,general_status,general_confidence,token_count
privacy_screen,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
progrisekey,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
projector,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
projector_screen,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
propane_tank,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
propeller,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
protractor,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
public_address_system,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
pull_cord,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
pulley,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
pump,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
punching_bag,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
puppet,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
puppet_rings,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
puppet_strings,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
purah_pad,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
purple_bag,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
purple_gem,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
purple_pillow,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
purple_umbrella,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
push-button,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
pushcart,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
pushpin,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
puzzle,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
puzzle_piece,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
qinghua_(porcelain),OBJECT_PROP/DAILY,PROPOSED,HIGH,2
quartz_(gemstone),OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
queen_(chess),OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
queen_(playing_card),OBJECT_PROP/DAILY,PROPOSED,MEDIUM,3
queen_of_clubs,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,3
queen_of_diamonds,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,3
queen_of_hearts_(playing_card),OBJECT_PROP/DAILY,PROPOSED,MEDIUM,5
queen_of_spades_(playing_card),OBJECT_PROP/DAILY,PROPOSED,MEDIUM,5
quick_ball,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
quill,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
quilt,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
quiver,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
rabbit-shaped_pillow,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,3
rabbit_bag,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rabbit_balloon,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
rabbit_puppet,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
racket,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
radar,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
radar_dish,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
radiator,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
radio,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
radio_antenna,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
radio_controller,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
radio_telescope,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
radome,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
ragdoll,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
railing,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
railroad_crossing,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
railroad_signal,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rainbow_feather_(pokemon),OBJECT_PROP/DAILY,PROPOSED,MEDIUM,3
rainbow_sticker,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
rake,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
ram_(computer),OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
ramekin,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
range_finder,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
ratline,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
rattle,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
rattle_drum,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
realdoll,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
rebar,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
receipt,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
recipe_(object),OBJECT_PROP/DAILY,PROPOSED,HIGH,2
recliner,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
recorder,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
recorder_case,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
recruitment_bag_(arknights),OBJECT_PROP/DAILY,PROPOSED,MEDIUM,3
rectangular_coffin,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
recycle_bin,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
red_bag,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
red_button,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
red_car,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
red_carpet,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
red_gem,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
red_pillow,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
red_sheet,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
red_shell_(mario),OBJECT_PROP/DAILY,PROPOSED,HIGH,3
red_stone_of_aja,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,4
red_telephone_box_(british),OBJECT_PROP/DAILY,PROPOSED,HIGH,4
red_umbrella,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
red_yarn,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
reflector_(photography),OBJECT_PROP/DAILY,PROPOSED,HIGH,2
reflex_sight,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
refrigerator,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
refrigerator_interior,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
refrigerator_magnet,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
relay_baton,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
religious_offering,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
remnant_cube_(wuthering_waves),OBJECT_PROP/DAILY,PROPOSED,MEDIUM,4
remote_control,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
repair_bucket,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
repeat_ball,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
revice_driver,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
rewind_button,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
ribbon_baton,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
ribbon_cable,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rice_bowl,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rice_cooker,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rickenbacker_4001,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rider_card,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
rider_gashat,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
ridewatch,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
rina-chan_board,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,3
ring-con,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
ring_(sonic),OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
ring_box,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
ring_pop,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
ring_toss,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
ritual_baton,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rivets,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
robotic_vacuum_cleaner,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
rock,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
rocket,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
rocket_engine,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rocking_chair,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rocking_horse,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rolled-up_newspaper,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
rolled-up_paper,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
roller_skates,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rook_(chess),OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rotary_phone,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rotisserie,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
roulette,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
roulette_table,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
round-bottom_flask,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
round_table,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rubber_band,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rubber_chicken,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rubber_duck,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rubik's_cube,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
rug,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
rugby_ball,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
ruler,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
running_blades,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
rupee_(zelda),OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sack,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
saddle,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
saddle_blanket,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
saddlebags,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
safe_(container),OBJECT_PROP/DAILY,PROPOSED,HIGH,2
safety_pin,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
safety_razor,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sail,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
saint_quartz_(fate),OBJECT_PROP/DAILY,PROPOSED,HIGH,3
sakazuki,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sake_barrel,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sake_bottle,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sakura_card,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
salad_bowl,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
salt_shaker,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sand_bucket,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sand_castle,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sand_sculpture,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sandbag,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sandwich_board,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
santoku_knife,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
satellite,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
satellite_dish,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
satin_sheets,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
saw,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
saxophone,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
scabbard,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
scalp_massager,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
schecter_guitar,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
school_bag,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
school_briefcase,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
school_chair,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
school_desk,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
scissors,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sconce,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
scoop_neck,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
scope,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
scrapbook,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
screen,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
screw,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
scroll,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
scroll_tube,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
scuba_tank,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sculpture,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sd_card,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
seashell,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
seatbelt,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
secret_stone,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
security_camera,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
security_shutter,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
see-through_towel,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
seesaw,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sega_dreamcast,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sega_game_gear,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
sega_mega_drive,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
sega_saturn,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
segment_display,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
selfie_stick,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sennheiser,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sentient_stuffed_toy,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
server,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
serving_cart,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
serving_dome,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
servo-skull,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
set_square,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sewer_grate,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sewing_kit,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sewing_machine,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sewing_needle,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sewing_pin,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shachihoko,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shakujou,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shamisen,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shamoji,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shampoo,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shampoo_bottle,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shards,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shared_blanket,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shared_earphones,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shared_improvised_umbrella,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
shared_pocket,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shared_speech_bubble,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
shared_straw,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shared_thought_bubble,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
shared_umbrella,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shared_weapon,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shaving_cream,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shears,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sheet_music,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sheikah_slate,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shelf,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shell,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
shell_casing,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
shelving_book,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shepherd's_crook,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sherbet_glass,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shichirin,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shide,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shikishi,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shimekazari,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shimenawa,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
ship,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
ship's_wheel,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
ship_in_a_bottle,OBJECT_PROP/DAILY,PROPOSED,HIGH,4
ship_turret,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shipping_container,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shishi_odoshi,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shoe_box,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shogi,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shogi_piece,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shopping_bag,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shopping_basket,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shopping_basket_cart,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
shopping_cart,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shot_glass,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shouji,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
shoulder_cannon,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shouryouuma,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
shower_curtain,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shower_head,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shrine_bell,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shure_55sh,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shure_sm58,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shutter_shades,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
shuttlecock,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
side-view_mirror,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
side_handle_teapot,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
sight_magnifier,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sign,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sign_around_neck,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
signal_flag,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
single-lens_reflex_camera,OBJECT_PROP/DAILY,PROPOSED,HIGH,4
single_earphone_removed,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,3
single_feather,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
sink,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sitar,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
skateboard,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
skates,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sketchbook,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
skewer,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
ski_pole,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
skis,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
skull,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
skull_cup,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
skull_ornament,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
sky_lantern,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
sleeping_bag,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sleepsack,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
slide,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
slide_phone,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sliding_doors,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
slime_(substance),OBJECT_PROP/DAILY,PROPOSED,HIGH,2
slot_machine,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
smartphone,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
smartphone_case,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
smartwatch,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
smokestack,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
smoking_barrel,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
smoking_pipe,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
snare_drum,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
snorkel,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
snow_globe,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
snow_sculpture,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
snow_shelter,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
snow_shovel,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
snowball,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
snowflake_ornament,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
snowman,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
soap,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
soap_bubbles,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
soap_dispenser,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
soccer_ball,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
solar_panel,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
soldering_iron,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sony_mdr-series_headphones,OBJECT_PROP/DAILY,PROPOSED,HIGH,4
sorcerer's_sutra_scroll,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,3
sotoba,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
soup_ladle,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sousaphone,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
souvenir_doll_(blue_archive),OBJECT_PROP/DAILY,PROPOSED,HIGH,4
spacecraft_turret,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
spade_ornament,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
spare_tire,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sparkler,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
spatula,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
speaker,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
speaking_tube_headset,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
speculum,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
speedometer,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
spell_card,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
spike_(stagecraft),OBJECT_PROP/DAILY,PROPOSED,HIGH,2
spiked_shell,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
spinning_teacup,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
spinning_wheel,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
spiral_heart_moon_rod,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,4
spiral_notebook,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sponge,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
spool,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
spoon,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
spoon_straw,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
spork,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
spray_bottle,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
spray_can,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
spray_paint,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
spring_(object),OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sprue,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
spurs,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
squeeze_bottle,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
stadiometer,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
stained_sheets,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
stanchion,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
staple,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
stapler,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
star-shaped_cookie,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
star-shaped_food,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
star-shaped_gem,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
star-shaped_pillow,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
star_balloon,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
star_bit,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
star_block,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
star_color_pen,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
star_destroyer,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
star_map,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
star_power_stick,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
star_rod,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
star_wand,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
starting_block,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
starting_gate,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
stasis_tank,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
stationery,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
statue,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
statue_of_her_excellency_(genshin_impact),OBJECT_PROP/DAILY,PROPOSED,HIGH,6
statue_of_liberty,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
statue_of_the_seven,OBJECT_PROP/DAILY,PROPOSED,HIGH,4
statuette,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
steam_deck,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
steel_beam,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
steel_ingot,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
steering_wheel,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
stele,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
stellated_octahedron,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
step_stool,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
stepladder,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
stereo,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
stethoscope,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
stick,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
stick_figure,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
stick_poster,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
stickam,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sticker,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
sticker_(medium),OBJECT_PROP/DAILY,PROPOSED,HIGH,2
sticker_sheet_(medium),OBJECT_PROP/DAILY,PROPOSED,HIGH,3
