lane_local_index,review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
1072,3215,deer_ears,YES,シカの耳を模した耳,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,動物耳の非人間的身体特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1073,3218,short_braid,YES,短い三つ編み・編み込み髪,BROWSE_WORTHY,HAIR_FACE,CORE,髪型として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1074,3221,tearing_paper,YES,紙を破る行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,物体を扱う行為として探すのが自然,,,,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
1075,3224,kidokawa_seishuu,YES,固有名詞「Kidokawa Seishuu」,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1076,3227,backless_kimono,YES,背中が開いた着物,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,露出のある衣服として探すのが自然,,,,,,,"[""CLOTHING_STATE_EXPOSURE/""]",[],[],NO,,CHECKED,[],
1077,3230,apartment,YES,集合住宅・アパートの住居空間,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・住居背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1078,3233,censored_by_text,YES,文字を重ねて対象を隠す検閲表現,BROWSE_WORTHY,STYLE_PROCESSING,CORE,画像上の検閲処理として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1079,3236,white_facepaint,YES,白色のフェイスペイント,BROWSE_WORTHY,HAIR_FACE,CORE,顔の外観・化粧特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1080,3239,toy_soldier,YES,兵士をかたどった玩具,BROWSE_WORTHY,TOOL_OBJECT,CORE,玩具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1081,3242,open_can,YES,開封された缶・缶詰,BROWSE_WORTHY,TOOL_OBJECT,CORE,容器・物体の状態として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1082,3245,companion/af,YES,HOLD,HOLD,,,,,,,,,,,,,NO,,RESEARCHED,,
1083,3248,rabbit_hood,YES,ウサギ意匠のフード,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1084,3251,repairing,YES,物を修理している行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,物体を扱う作業行為として探すのが自然,,,,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
1085,3254,bat_background,YES,コウモリを配した背景,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,背景モチーフとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1086,3257,spoon,YES,スプーン,BROWSE_WORTHY,TOOL_OBJECT,CORE,日用品・食器として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1087,3260,drinking,YES,飲み物を飲む行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,飲むという人物行為として探すのが自然,,,,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
1088,3263,hiking_pole,YES,登山・歩行用のポール,BROWSE_WORTHY,TOOL_OBJECT,CORE,道具として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1089,3266,twitter_screenshot,YES,Twitter投稿画面のスクリーンショット表現,BROWSE_WORTHY,STYLE_PROCESSING,CORE,画面キャプチャ形式の画像表現として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1090,3269,grandmother_and_granddaughter,YES,祖母と孫娘の組み合わせ・関係,BROWSE_WORTHY,RELATION_ROLE,CORE,人物間の家族関係として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1091,3272,prosthetic_arm,YES,義手・人工の腕,BROWSE_WORTHY,BODY_SITE,CORE,腕に関する明示的な身体特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1092,3275,tsubakigaoka_metropolitan_high_school_uniform,YES,椿ヶ丘都立高校の固有学校制服,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,学校制服として探すのが自然,,,,,,,"[""CLOTHING/UNIFORM""]",[],[],NO,,CHECKED,[],
1093,3278,sheep_hair_ornament,YES,羊を意匠にした髪飾り,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,髪に付ける装身具として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1094,3281,monk_shoes,YES,モンクストラップ式の靴,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,履物として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1095,3284,glowing_lines,YES,発光する線状の模様・線,BROWSE_WORTHY,LIGHT_TIME_WEATHER,CORE,発光という光表現として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1096,3287,print_sports_bra,YES,プリント柄のスポーツブラ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1097,3290,cum_on_pantyhose,YES,パンストに精液が付着している表現,MIXED,FLUID_EXCRETION,CORE,精液の付着表現として探すのが中心,CLOTHING_EXPOSURE,SUPPORTING,パンストという衣服側からも独立して探せる,,,,[],[],[],NO,,CHECKED,[],
1098,3293,digimon_on_head,YES,デジモンが人物の頭の上にいる構図,BROWSE_WORTHY,LIVING,CORE,生物・キャラクター存在として探すのが自然で、単なる配置をPOSEにはしない,,,,,,,[],[],[],NO,,CHECKED,[],
1099,3296,license_plate,YES,車両のナンバープレート,BROWSE_WORTHY,TOOL_OBJECT,CORE,車両部品・物体として探すのが自然,,,,,,,"[""OBJECT_PROP/VEHICLE""]",[],[],NO,,CHECKED,[],
1100,3299,rasengan,YES,『NARUTO』の固有技名「螺旋丸」,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1101,3302,vietnamese_clothes,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,CHECKED,[],
1102,3305,character_single,YES,HOLD,HOLD,,,,,,,,,,,,,NO,,RESEARCHED,,
1103,3308,google_play,YES,検索向けタグとして確認,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1104,3311,single_drill,YES,髪・顔・目などの外観に関するタグ,BROWSE_WORTHY,HAIR_FACE,CORE,髪・顔・目などの外観として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1105,3314,draenei,YES,HOLD,HOLD,,,,,,,,,,,,,NO,,RESEARCHED,,
1106,3317,censored_anus,YES,画風・処理・表現様式に関するタグ,MIXED,STYLE_PROCESSING,CORE,画風・処理・表現様式として探すのが自然,BODY_SITE,SUPPORTING,身体部位・身体特徴として探すのが自然,,,,[],"[""BUTTOCK_ANAL""]",[],NO,,CHECKED,[],
1107,3320,ripple_star,YES,HOLD,HOLD,,,,,,,,,,,,,NO,,RESEARCHED,,
1108,3323,orange_dress,YES,衣服・装身具・露出状態に関するタグ,MIXED,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,COLOR_PATTERN_SHAPE,SUPPORTING,色・模様・形状として独立に探すのが自然,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,CHECKED,[],
1109,3326,grabbing_own_pectoral,YES,動作・接触に関するタグ,BROWSE_WORTHY,ACTION_CONTACT,CORE,動作・接触として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1110,3329,cutout_eyelashes,YES,髪・顔・目などの外観に関するタグ,BROWSE_WORTHY,HAIR_FACE,CORE,髪・顔・目などの外観として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1111,3332,contrast_lapels,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1112,3335,mimosa_(flower),YES,生物・植物に関するタグ,BROWSE_WORTHY,LIVING,CORE,生物・植物として探すのが自然,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
1113,3338,spoken_mars_symbol,YES,文字・記号・レイアウトに関するタグ,BROWSE_WORTHY,TEXT_SYMBOL,CORE,文字・記号・レイアウトとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
1114,3341,future_fish,YES,HOLD,HOLD,,,,,,,,,,,,,NO,,RESEARCHED,,
1115,3344,minibow,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1116,3347,sparkling_eyes,YES,表情・視線に関するタグ,BROWSE_WORTHY,EXPRESSION_GAZE,CORE,表情・視線として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1117,3350,homophobia,YES,HOLD,HOLD,,,,,,,,,,,,,NO,,RESEARCHED,,
1118,3353,tube_(container),YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1119,3356,white_sash,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1120,3359,covering_head,YES,動作・接触に関するタグ,BROWSE_WORTHY,ACTION_CONTACT,CORE,動作・接触として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1121,3362,shelter,YES,場所・背景に関するタグ,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1122,3365,see-through_magazine_(weapon),YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,CHECKED,[],
1123,3368,historical_american_flag,YES,文字・記号・レイアウトに関するタグ,BROWSE_WORTHY,TEXT_SYMBOL,CORE,文字・記号・レイアウトとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
1124,3371,bedside,YES,場所・背景に関するタグ,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1125,3374,raccoon,YES,生物・植物に関するタグ,BROWSE_WORTHY,LIVING,CORE,生物・植物として探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
1126,3377,improvised_weapon,YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,CHECKED,[],
1127,3380,:t,YES,HOLD,HOLD,,,,,,,,,,,,,NO,,RESEARCHED,,
1128,3383,x_fingers_over_mouth,YES,姿勢・位置関係に関するタグ,BROWSE_WORTHY,POSE_POSITION,CORE,姿勢・位置関係として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1129,3386,ladybug_ornament,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1130,3389,grey_tabard,YES,衣服・装身具・露出状態に関するタグ,MIXED,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,COLOR_PATTERN_SHAPE,SUPPORTING,色・模様・形状として独立に探すのが自然,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,CHECKED,[],
1131,3392,bandaged_leg,YES,身体部位・身体特徴に関するタグ,BROWSE_WORTHY,BODY_SITE,CORE,身体部位・身体特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1132,3395,turtle_shell,YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1133,3398,two-tone_sash,YES,衣服・装身具・露出状態に関するタグ,MIXED,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,COLOR_PATTERN_SHAPE,SUPPORTING,色・模様・形状として独立に探すのが自然,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1134,3401,under_another's_clothes,YES,姿勢・位置関係に関するタグ,BROWSE_WORTHY,POSE_POSITION,CORE,姿勢・位置関係として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1135,3404,drag_queen,YES,人物関係・役割に関するタグ,BROWSE_WORTHY,RELATION_ROLE,CORE,人物同士の関係・役割として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1136,3407,sukajan,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1137,3410,columbine_(flower),YES,生物・植物に関するタグ,BROWSE_WORTHY,LIVING,CORE,生物・植物として探すのが自然,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
1138,3413,nurse,YES,人物関係・役割に関するタグ,BROWSE_WORTHY,RELATION_ROLE,CORE,人物同士の関係・役割として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1139,3416,dolphin_shorts,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1140,3419,cat_teaser,YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1141,3422,dress_ruff,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1142,3425,eating_contest,YES,動作・接触に関するタグ,BROWSE_WORTHY,ACTION_CONTACT,CORE,動作・接触として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1143,3428,vaginal_prolapse,YES,身体部位・身体特徴に関するタグ,BROWSE_WORTHY,BODY_SITE,CORE,身体部位・身体特徴として探すのが自然,,,,,,,[],"[""FEMALE_GENITAL""]",[],NO,,CHECKED,[],
1144,3431,shure_sm58,YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,RESEARCHED,"[""https://www.shure.com/ja-JP/products/microphones/sm58""]",
1145,3434,pennant,YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1146,3437,ghost_type_theme_(pokemon),YES,HOLD,HOLD,,,,,,,,,,,,,NO,,RESEARCHED,,
1147,3440,torn_blindfold,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING_STATE_EXPOSURE/""]",[],[],NO,,CHECKED,[],
1148,3443,behind_curtains,YES,姿勢・位置関係に関するタグ,BROWSE_WORTHY,POSE_POSITION,CORE,姿勢・位置関係として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1149,3446,school,YES,場所・背景に関するタグ,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1150,3449,nai_ga_(style),YES,検索向けタグとして確認,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1151,3452,removing_bra,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1152,3455,male-female_symbol,YES,文字・記号・レイアウトに関するタグ,BROWSE_WORTHY,TEXT_SYMBOL,CORE,文字・記号・レイアウトとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
1153,3458,fireplace,YES,場所・背景に関するタグ,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1154,3461,food_on_hand,YES,動作・接触に関するタグ,BROWSE_WORTHY,ACTION_CONTACT,CORE,動作・接触として探すのが自然,,,,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
1155,3464,nail_bat,YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,CHECKED,[],
1156,3467,voice_actor,YES,検索向けタグとして確認,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1157,3470,mini_party_hat,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1158,3473,turquoise_(gemstone),YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1159,3476,sash,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1160,3479,giant_brush,YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1161,3482,sword-swallowing_fellatio,YES,動作・接触に関するタグ,BROWSE_WORTHY,ACTION_CONTACT,CORE,動作・接触として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
1162,3485,spiked_tail,YES,非人間的特徴・変身要素に関するタグ,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,非人間的特徴・変身要素として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1163,3488,tokonoma,YES,場所・背景に関するタグ,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1164,3491,checkered_background,YES,場所・背景に関するタグ,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1165,3494,hirschgeweih_antennas,YES,非人間的特徴・変身要素に関するタグ,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,非人間的特徴・変身要素として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1166,3497,crossed_out,YES,文字・記号・レイアウトに関するタグ,BROWSE_WORTHY,TEXT_SYMBOL,CORE,文字・記号・レイアウトとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
1167,3500,spoken_paw_print,YES,文字・記号・レイアウトに関するタグ,BROWSE_WORTHY,TEXT_SYMBOL,CORE,文字・記号・レイアウトとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
1168,3503,snake_hair,YES,非人間的特徴・変身要素に関するタグ,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,非人間的特徴・変身要素として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1169,3506,gold_headwear,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1170,3509,white_theme,YES,色・模様・形状に関するタグ,BROWSE_WORTHY,COLOR_PATTERN_SHAPE,CORE,色・模様・形状として独立に探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1171,3512,eyewear_view,YES,構図・カメラ表現に関するタグ,BROWSE_WORTHY,COMPOSITION_CAMERA,CORE,構図・カメラ表現として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1172,3515,aqua_kimono,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1173,3518,denim_jacket,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1174,3521,animal_background,YES,場所・背景に関するタグ,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1175,3524,stove,YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1176,3527,stone_mask,YES,HOLD,HOLD,,,,,,,,,,,,,NO,,RESEARCHED,,
1177,3530,chopped_spring_onion,YES,物体・道具・小物に関するタグ,BROWSE_WORTHY,TOOL_OBJECT,CORE,物体・道具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
1178,3533,socks_over_pantyhose,YES,衣服・装身具・露出状態に関するタグ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具・露出状態として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1179,3536,lemon_blossoms,YES,生物・植物に関するタグ,BROWSE_WORTHY,LIVING,CORE,生物・植物として探すのが自然,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
1180,3539,range_blaster_(splatoon),YES,HOLD,HOLD,,,,,,,,,,,,,NO,,RESEARCHED,,
