unit_id,member_ids_sha256,classification,examined_paths,candidate_roots,rejection_reason,terminal_reason
ru3-6f3a2276ea572c7f8649,e349e37523fbfcd1c8191ffa934dee6952c75e5424c37120ae26dcc2ee84bf24,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""maenoo"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-af780f8f865e2ae04d72,73a6102dbabe06f4972c09f86eceafa33f4814569996f9ee979f6eaaac23cd09,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""maerchen"",""maerchen_(sound_horizon)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-32ba6c77ca4116f311c1,4ec9ad709fcabf92a84e7c1c4507d2fb6fc24f53c5acb575d2f16fe7efcb042f,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mafuyu"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-8590a9741323201654d2,c4c87829bca564129afe6d162a4f2c2f4a4c1e6a2fef7c9ef27aa26285250db2,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""fate/grand_order"",""mage's_association_uniform""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a9e4302efd9c70f35f02,4294faabf4480ae7310236dfebff8701e7b164c0fcd432f971cbd83b47f85d48,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""magi"",""magi_the_labyrinth_of_magic""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-48bd82e43edcce48f6fb,7343c4bb443ebdc1f50419728063738dfc16297470ec83c20156f581f022035f,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""magisphere"",""mahou_reiki_magisphere""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-50612a8a3930cfd8576c,93a37b7ddcc621ee6cae04fd48253b2552b060fa28f121618bcbc290f7b7bd29,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""magister"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-1964f9c55a4737923fc9,d7c7e294bf18f24271c93e0819fd297ae7081ac24ef51f2db2e4f04a8e99a484,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""makaino_ririmu"",""nijisanji""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-e073f64e51b1a7054439,cdbc8b422dea855ff185fee1a55b9c637a6916daa88bae1a165cbdfbdc760c10,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""makigai"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-d03adf4ba34d2554fedf,99b393d7f844af971fb46d1e3d46d2cbd7aee9978be843f721eec072b278c8f4,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""maku_ro"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-115eb3ca6ecd9af65a1e,d9dcc81c7ebe3f75e1caba1836d39b515dd53a1c9717f538f5948d581f1739e8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""malberrybush"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-fa4e8ade9fa70e458ae1,528bd7fe80c9e27ffa339bda9b6db5346e04f9ce814b8de18aff448407229ce2,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mamei_mema"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-e2fa9a24f9e4e182ab9c,115ab1211d027fc8f683f87701dc20edfc229a0bcf99b3d928c67b1ca81b3e18,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mamerakkkkko"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-d574818433a1ffbd2752,9636fd85d059875f68ee2ca5ad471106fbedaf28d8b8b1f35bc18bb0070ba3f9,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mangmoongming"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a9ef26800a366af93015,cbc4e3e94b5211884686ba7ff6efaedd9c8b1e8a14f62fd71560bbebeb0aa152,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""manjuverunu"",""manjuverunu_no_sen_otome""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-9bf30ec8cef37245ee09,290175732525a1777c6a750ea4f163031f5a8ae32a66bcb917451ac71fda14f8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mannack"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-858de53af2bd17982eb6,112584267b701109d1726501845877d23ec90d6ab7f7653724bd564f889ee990,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mahou_shoujo_no_inshuu_mura"",""manomura""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-2902f18615aa4aea7eb7,4de1a329910fec2fba1f0e0b90908dc144f77873ced1b9c52639b459b21d1a95,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mansu"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-40b5e39d0fa69703f4b1,79807f5b63fb03f0a50f966e218c7e35ea8bbe932bc01cc1ba0dc4812a4f68c6,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mao_lian"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-4211c904903bdbccae99,9875baa3116b819f1cd5a923ccfde25ad5f2b73f14a75991438890fa5c20f05d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""maria_marionette"",""nijisanji""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-2446606ced77c860281f,20d1c2aed8d33311a57405528a0adf25f0ff79d29f1526798952406e0620a61b,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mario_(series)"",""mario_kart_world""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-8176bb72e179febc9cea,8c8c745f6dbfdb9d5bc2d6f6313a9498a2e77b1e468cc5731d02fe36d0e6b4a8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""maritan"",""monster_girl_encyclopedia""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ecd53dbd5e2394436a7f,f95865920e43521d2150fedbcb2a748f8ec04e5e6053221f522fe67d68ac60ed,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""marse"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-b02df3303985b3c3242a,e843f2cb132c1c8947474cebe1e4fa102970448e3a1f2bc4720a48e0616feb0e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""marui_shiro"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-2e6b0810754380dde32b,23690854a4ab73047118172bdbe2f960a8ec6b7475a9a14d8718ff4accc56f72,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""masayo"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-fcac2413278210a48ec2,d1e28edb6130876680e8b65b55538e0f9e784a1644dcec41f34a7f8768d40d90,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""masco"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-d585d6a6610ed2de3762,0da5ae23a0e40e27d47b3c4fe3b72919db9e29438fe1d63a9207f1eb9400d4eb,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""jollibee"",""mascot""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-c9f86de7cedb0e5e4515,9185296de06867ccfa5ea87b0f8d52b4caef704cab93e5520db40490190a1f3e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mashiro_kta"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-f51a8102c0c33433d5f4,8d61f71ec552c21cb548f15160361066deb294483293db7600f7b600bc1f224c,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""matara_kan"",""vshojo""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-3a44e1b57929e4ce6f21,e5174046502e9fe028a75332476695655f77ee2c05b07ed6f87f540a7177a360,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""matataku"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-280ce86a482397c3f1b5,4b71034b666af1cc496377d8ea3afab8ec142904e01f22be3ec2becb863f9ee8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mato_tsuyoi"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a4621647be512d2c6665,b21130c1b36a7dea928f0e5ecfa9b400ec4c7ade0a7c5ef7013ad4a7a9b6ab59,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mawaridi"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-600d4833215fb6bd2527,fcf3f36fedd7d577543ea4c2e942f3ae09e591ba74fde6005dcf13607d7bc50e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mawaru"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-183d5d3017f97cd207ca,042296637f703d4cbe498694fa671a5f00a8bb8fe2555a0ad71f4999e46e8e25,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mazohaha"",""musuko_ga_kawaikute_shikatanai_mazoku_no_hahaoya""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-e0e856279c4bf7d6c5f2,655a2ed0cda7f0bada994f6db2cf1ed432eb724642b7ab15643f420cab68ca57,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mazume"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-2b130699331452d416ac,16ac8a869a530ebb720ae26c584f6c9aac36ce96eb4e5c1040532107892d7583,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mdf_an"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-6f2c8c52cd8dd95ba9ea,8a6f6859d796d2398d1105b7b89792f873dfb7f561a53cd77734fcb23fe13ae0,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""blue_archive"",""mecham""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-0f2e2ce5b6d469599bb3,d49aa9c78fa3a30b06b4969af77168eaa5dbbadea6f5d76aaa03ec4c079f16cc,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""mega_man_(series)"",""mega_man_zx_prequel""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-7139e318a361b41fe35c,f5edd1e5d2600b5db76ab01252867834ad036a09f87ca4bdaf93d4b51fd8add8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""megechan"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-03eebf430a449add195f,94f8acb32b0807efa9e136a6c435282a622e632cc93a17d9e2cb3fc96d409ed3,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""meguru_1225"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-0610c4be4e6a332ff237,7144ad48e517f836d22593626ed2d37711e687e2a019078478c2fa962c7513c1,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""meisharan"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-58cbc65eace176eb777d,47a11c6a33c72b00afed662fff9c3f8c14e70b115f2f9cdf13648629e1c84e22,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""meme"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-15d96c6ad07d156412e7,fc6c89b005a0e21df331ecbef25e2f696a07eca2a6effeb7bc62d6afa4b42d76,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""memekko"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-bab69fb0a43068ff5141,c469c3f45314f1035edd324417cc804050f0af1ccd242062cc931aac1b9e6f13,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""menhera-chan"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
