identity_key,general_path,cluster_key,old_lex_flags,redteam_flags,candidate_state,v10_boundary_flags,v10_state
surprised,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
surreal,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
surrendering,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sweatdrop,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
swirl,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sword_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
symbolism,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
symmetry,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
synthwave,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
t_t,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tachi-e,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
takahashi_kazuki_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
takahashi_rumiko_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
takemoto_izumi_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
takenami_hideyuki_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
takeuchi_takashi_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tanabata,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tantrum,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tape_censor,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tapestry_(medium),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tapir_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tarot_(medium),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tatsuki_(irodori)_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
taunting,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
taurus_curve,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
teardrop,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tears,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
teasing,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tegaki,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
teheperinko_(heaven_burns_red),EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tehepero,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
temari_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tenebrism,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
terada_tera_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
terastallization,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
text_background,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
text_focus,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
textless_cover_page,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tezuka_osamu_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
the_loud_house_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
themed_object,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
thick_lineart,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
thick_outlines,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
thinking,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
thorn_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
thousand_yard_stare,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
threat,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
three-toned_background,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tiger_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tiger_stripes,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tightrope,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tileable,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tipsy,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
title,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
title_page,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
title_parody,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
title_screen,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tokiame_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tokusatsu,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tomato_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
toned,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
too_many_memes,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
too_many_watermarks,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
too_much_fluff,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
toon_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
toriyama_akira_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
touhou_user_interface,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
toyota_sprinter_trueno,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
traditional_chinese_text,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
trance_(music),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_background,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_bag,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_ball,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_border,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_bow,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_fan,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_flower,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_innertube,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_ribbon,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_seat,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_umbrella,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
transparent_weapon,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
traumatized,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triangle,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triangle_(instrument),COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triangle_button,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triangle_choke,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triangle_cutout,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triangle_halo,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triangle_mouth,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triangle_necklace,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triangle_nose,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triangle_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tribal,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
trim_marks,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triptych_(art),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
triumph_(expression),EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
trompe_l'oeil,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tropical,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tropical_drink,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
true_crime,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
trypophobia,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tsunako_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
tsundere,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
ttgl_eyecatch,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
turn_pale,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
turquoise_(gemstone),COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
twitter_screenshot,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-page_spread,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-sided_bow,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-sided_fabric,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-sided_ribbon,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_arm_warmers,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_ascot,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_background,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_bag,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_bandana,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_bandeau,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_boots,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_bow,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_bowtie,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_feathers,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_flower,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_fur,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_halo,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_hanfu,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_headband,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_ribbon,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_scrunchie,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
two-tone_umbrella,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
typing,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
typo,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
uchiwa_(medium),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
ueda_hajime_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
