row_id,canonical_tag,post_count,display_ja,related_copyright_top1,copyright_display_context,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-016501,erina_(rabi-ribi),146,エリナ,rabi-ribi,ラビリビ,selected from contextual Japanese search evidence,FIX_DISPLAY,エリナ（ラビリビ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016608,kinu_(azur_lane),145,鬼怒,azur_lane,アズールレーン,selected from contextual Japanese search evidence,FIX_DISPLAY,鬼怒（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016656,warlock_(granblue_fantasy),145,ウォーロック,granblue_fantasy,グランブルーファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,ウォーロック（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016700,luna_(epic_seven),144,ルナ,epic_seven,エピックセブン,selected from contextual Japanese search evidence,FIX_DISPLAY,ルナ（エピックセブン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016775,kisara_(tales),143,キサラ,tales_of_(series),テイルズ オブ シリーズ,selected from contextual Japanese search evidence,FIX_DISPLAY,キサラ（テイルズ オブ シリーズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016797,pero_(idolmaster_cinderella_girls),143,ペロ,idolmaster,アイドルマスター,selected from contextual Japanese search evidence,FIX_DISPLAY,ペロ（アイドルマスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016803,riko_(machikado_mazoku),143,リコ,machikado_mazoku,まちカドまぞく,selected from contextual Japanese search evidence,FIX_DISPLAY,リコ（まちカドまぞく）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016911,cerberus_(last_origin),141,ケルベロス,last_origin,ラスオリ,selected from contextual Japanese search evidence,FIX_DISPLAY,ケルベロス（ラスオリ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016943,king_(nadia),141,キング,fushigi_no_umi_no_nadia,ふしぎの海のナディア,selected from contextual Japanese search evidence,FIX_DISPLAY,キング（ふしぎの海のナディア）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016944,kisara_(yu-gi-oh!),141,キサラ,yu-gi-oh!,遊☆戯☆王,selected from contextual Japanese search evidence,FIX_DISPLAY,キサラ（遊☆戯☆王）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016958,melli_(pokemon),141,ツバキ,pokemon,ポケットモンスター,selected from contextual Japanese search evidence,FIX_DISPLAY,ツバキ（ポケットモンスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016975,racing_miku_(2013),141,レーシングミク2013,goodsmile_company,グッドスマイルカンパニー,selected from contextual Japanese search evidence,FIX_DISPLAY,レーシングミク2013（グッドスマイルカンパニー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-017003,angelise_ikaruga_misurugi,140,アンジュ,cross_ange,クロスアンジュ,selected from contextual Japanese search evidence,FIX_DISPLAY,アンジュ（クロスアンジュ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-017010,cinderella_(sinoalice),140,シンデレラ,sinoalice,SINoALICE,selected from contextual Japanese search evidence,FIX_DISPLAY,シンデレラ（SINoALICE）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-017160,baphomet_(monster_girl_encyclopedia),138,バフォメット,monster_girl_encyclopedia,魔物娘図鑑,selected from contextual Japanese search evidence,FIX_DISPLAY,バフォメット（魔物娘図鑑）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-017319,tirpitz_(warship_girls_r),137,ティルピッツ,warship_girls_r,戦艦少女R,selected from contextual Japanese search evidence,FIX_DISPLAY,ティルピッツ（戦艦少女R）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-017338,athena_(granblue_fantasy),136,アテナ,granblue_fantasy,グランブルーファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,アテナ（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-017623,poppi_(reimu_endou),134,ポッピー,nijisanji,にじさんじ,selected from contextual Japanese search evidence,FIX_DISPLAY,ポッピー（にじさんじ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-017959,nao_(kuzuyu),131,ナオ,original,オリジナル,selected from contextual Japanese search evidence,FIX_DISPLAY,ナオ（オリジナル）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-018027,haru_(kuzuyu),130,ハル,original,オリジナル,selected from contextual Japanese search evidence,FIX_DISPLAY,ハル（オリジナル）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-018120,farrah_(granblue_fantasy),129,ファラ,granblue_fantasy,グランブルーファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,ファラ（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-018282,renown_(azur_lane),128,レナウン,azur_lane,アズールレーン,selected from contextual Japanese search evidence,FIX_DISPLAY,レナウン（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-018644,shouhou_(azur_lane),125,祥鳳,azur_lane,アズールレーン,selected from contextual Japanese search evidence,FIX_DISPLAY,祥鳳（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-019032,myrrh_(arknights),121,ミルラ,arknights,アークナイツ,selected from contextual Japanese search evidence,FIX_DISPLAY,ミルラ（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-019447,bellona_(azur_lane),117,ベローナ,azur_lane,アズールレーン,selected from contextual Japanese search evidence,FIX_DISPLAY,ベローナ（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-019810,zero_(zero_kara_hajimeru_mahou_no_sho),115,ゼロ,zero_kara_hajimeru_mahou_no_sho,ゼロから始める魔法の書,selected from contextual Japanese search evidence,FIX_DISPLAY,ゼロ（ゼロから始める魔法の書）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-020020,noa_(shironeko_project),113,ノア,shironeko_project,白猫プロジェクト,manual chat curation selected reliable Japanese identity,FIX_DISPLAY,ノア（白猫プロジェクト）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-020119,isuzu_(azur_lane),112,五十鈴,azur_lane,アズールレーン,selected from contextual Japanese search evidence,FIX_DISPLAY,五十鈴（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-020275,lich_(monster_girl_encyclopedia),111,リッチ,monster_girl_encyclopedia,魔物娘図鑑,selected from contextual Japanese search evidence,FIX_DISPLAY,リッチ（魔物娘図鑑）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-020322,sarya_(granblue_fantasy),111,サーヤ,granblue_fantasy,グランブルーファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,サーヤ（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-020438,marl_(shironeko_project),110,マール,shironeko_project,白猫プロジェクト,manual chat curation selected reliable Japanese identity,FIX_DISPLAY,マール（白猫プロジェクト）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-025009,daria_(shingeki_no_bahamut),83,ドロシー,shadowverse,シャドウバース,manual chat curation selected reliable Japanese identity,FIX_DISPLAY,ドロシー（シャドウバース）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-026493,okita_souji_(hakuouki),77,沖田総司,hakuouki_shinsengumi_kitan,薄桜鬼,manual chat curation selected reliable Japanese identity,FIX_DISPLAY,沖田総司（薄桜鬼）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-028017,olivier_(project_moon),71,オリヴィエ,library_of_ruina,ライブラリー・オブ・ルイナ,manual chat curation selected reliable Japanese identity,FIX_DISPLAY,オリヴィエ（ライブラリー・オブ・ルイナ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-028586,reina_(mon-musu_quest!),69,レイナ,mon-musu_quest!,もんむす・くえすと,manual chat curation selected reliable Japanese identity,FIX_DISPLAY,レイナ（もんむす・くえすと）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-029595,esther_(project_moon),65,エスター,library_of_ruina,ライブラリー・オブ・ルイナ,manual chat curation selected reliable Japanese identity,FIX_DISPLAY,エスター（ライブラリー・オブ・ルイナ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-032688,queen_of_pain_(dota),57,クイーン・オブ・ペイン,dota_(series),Dota,manual chat curation selected reliable Japanese identity,FIX_DISPLAY,クイーン・オブ・ペイン（Dota）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
