row_id,canonical_tag,category,post_count,media_scope,confidence,decision_source,scope_reason,primary_copyright,primary_copyright_coverage,evidence_refs
I70-033570,ratel_(kemono_friends),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kemono_friends,1.000000,
I70-033571,red_(dq8),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dragon_quest,1.000000,
I70-033572,red_(sygna_suit)_(thunderbolt)_(pokemon),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-033573,reimu_endou_(anniversary_dress),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nijisanji,1.000000,
I70-033574,ren_(fragile),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,fragile:_sayonara_tsuki_no_haikyo,1.000000,
I70-033575,renais_cardiff_shishiou,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.978261,yuusha_series,0.978261,
I70-033576,reno_(summer_spin-off)_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033577,rhea_(halloween)_(fire_emblem),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fire_emblem,1.000000,
I70-033578,rhein_kraft_(casual)_(umamusume),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,umamusume,1.000000,
I70-033579,rikei-chan_(tawawa),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,getsuyoubi_no_tawawa,1.000000,
I70-033580,riko_(iyowa),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,iyowa_girls,1.000000,
I70-033581,riku_(kemurikusa),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kemurikusa,1.000000,
I70-033582,rita_bernal,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,gundam,1.000000,
I70-033583,robo-fortune,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,skullgirls,1.000000,
I70-033584,rosalina_(swimwear),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mario_(series),1.000000,
I70-033585,rosalyn_(hololive),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-033586,rosamia_(granblue_fantasy),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,granblue_fantasy,1.000000,
I70-033587,rynn_(acerailgun),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033588,ryutaro_naruhodo,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,ace_attorney,1.000000,
I70-033589,sad_bee_(amanogawa_shiina),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,phase_connect,1.000000,
I70-033590,sad_ena,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,ena_(series),1.000000,
I70-033591,saeki_yuki_(boku_no_himitsu_taiken),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,boku_no_himitsu_taiken,1.000000,
I70-033592,sakura_bakushin_o_(swift_runner_of_spring_thunder)_(umamusume),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,umamusume,1.000000,
I70-033593,sangoku_taichi,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,inazuma_eleven_(series),1.000000,
I70-033594,sanson_(nadia),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fushigi_no_umi_no_nadia,1.000000,
I70-033595,santa_fe_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033596,sara_(jewelpet_twinkle),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,jewelpet_(series),1.000000,
I70-033597,saraqael_(last_origin),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,last_origin,1.000000,
I70-033598,satonaka_chie_(ooya-san_wa_shishunki),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,ooya-san_wa_shishunki,1.000000,
I70-033599,sava_k_zeos,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dragon_musume_ni_naritakunai!,1.000000,
I70-033600,scarlet_(fire_emblem),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fire_emblem,1.000000,
I70-033601,sehra_klatt,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,djmax,1.000000,
I70-033602,shadow_giant,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,,,
I70-033603,sharon_wong,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033604,shiba_(hoshi_wo_miru_hito),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hoshi_wo_miru_hito,1.000000,
I70-033605,shiina_yuika_(7th_costume),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nijisanji,1.000000,
I70-033606,shin_jia,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,counter:side,1.000000,
I70-033607,shindou_shizuka_(lunatic_angels),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,ochite_iku_seisenshi_lunatic_angels,1.000000,
I70-033608,shine_(pretty_series),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pretty_rhythm,1.000000,
I70-033609,shino_aki,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,bokutachi_no_remake,1.000000,
I70-033610,shinya_yuda,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,monark,1.000000,
I70-033611,shiren_(fuurai_no_shiren),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fuurai_no_shiren,1.000000,
I70-033612,shiroe_adele,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pop-up_story,1.000000,
I70-033613,shiunji_seiha,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,shiunji-ke_no_kodomotachi,1.000000,
I70-033614,shoggoth_(monster_girl_encyclopedia),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,monster_girl_encyclopedia,1.000000,
I70-033615,shoujo_(france_shoujo),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,france_shoujo,1.000000,
I70-033616,sig_(granblue_fantasy),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,granblue_fantasy,1.000000,
I70-033617,sniper_3_(sekaiju),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sekaiju_no_meikyuu,1.000000,
I70-033618,spandam,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,one_piece,1.000000,
I70-033619,spider_bud,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.981481,project_moon,0.981481,
I70-033620,starlight_glimmer_(equestria_girls),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,my_little_pony,1.000000,
I70-033621,stella_(peach),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mario_(series),1.000000,
I70-033622,strawberry_shortcake_(character),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,strawberry_shortcake_(series),0.916667,
I70-033623,suffolk_(retrofit)_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033624,sugita_doryouku,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,tottemo!_luckyman,0.977273,
I70-033625,superboy-prime,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dc_comics,1.000000,
I70-033626,superstar_(granblue_fantasy),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,granblue_fantasy,1.000000,
I70-033627,suzuha_(nozomi_tsubame),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033628,suzukawa_koume,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,taishou_yakyuu_musume,1.000000,
I70-033629,suzumiya_suzume,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,original,0.666667,
I70-033630,tachibana_ritsuka,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dance_with_devils,1.000000,
I70-033631,takajou_joujirou,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,charlotte_(anime),1.000000,
I70-033632,takano_akira,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,school_rumble,1.000000,
I70-033633,taketora_(yasha),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,yasha_legends_of_the_demon_blade,1.000000,
I70-033634,terminus_est,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,seirei_tsukai_no_blade_dance,1.000000,
I70-033635,the_baddest_akali,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,league_of_legends,1.000000,
I70-033636,the_penguin,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dc_comics,1.000000,
I70-033637,thor_(toaru_majutsu_no_index),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,toaru_majutsu_no_index,1.000000,
I70-033638,thylacine_(kemono_friends),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kemono_friends,1.000000,
I70-033639,tifa_lockhart_(feather_style),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,final_fantasy,1.000000,
I70-033640,tilarna_exedilika,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,cop_craft:_dragnet_mirage_reloaded,1.000000,
I70-033641,tilia_(ar_tonelico),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,ar_tonelico,1.000000,
I70-033642,time_duck,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,limbus_company,1.000000,
I70-033643,timerra_(halloween)_(fire_emblem),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fire_emblem,1.000000,
I70-033644,toshikai-kun,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,toshi_densetsu_kaitai_center,1.000000,
I70-033645,toyotomi_hideyoshi_(sengoku_basara),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sengoku_basara,1.000000,
I70-033646,trafalgar_(sea_breeze_moonlit_talks)_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033647,traptrix_genlisea,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,yu-gi-oh!,1.000000,
I70-033648,trin_(tone_sphere),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,tone_sphere,1.000000,
I70-033649,tsukino_(monster_hunter),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.980000,monster_hunter_(series),0.980000,
I70-033650,twinbee_(character),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.981481,twinbee,0.981481,
I70-033651,ubukata_shinji,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tsurezure_children,1.000000,
I70-033652,v_(killer_chat),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,killer_chat!,1.000000,
I70-033653,vanya_(black_survival),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,black_survival,1.000000,
I70-033654,venelana_gremory,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,high_school_dxd,1.000000,
I70-033655,victoire_pisa_(casual)_(umamusume),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,umamusume,1.000000,
I70-033656,vidya_shannon,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,snowbreak:_containment_zone,1.000000,
I70-033657,vulnificus,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,lyrical_nanoha,1.000000,
I70-033658,wang_lifen,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,assault_lily,1.000000,
I70-033659,whisper_(jejejunum),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.981481,original,0.981481,
I70-033660,wildrose,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,ragnarok_online,1.000000,
I70-033661,witch_(goblin_slayer!),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,goblin_slayer!,1.000000,
I70-033662,yaeno_nadeshiko,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nanatsuiro_drops,1.000000,
I70-033663,yamai_ren,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,komi-san_wa_komyushou_desu,1.000000,
I70-033664,yamamoto_fuyuki,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,odd_taxi,1.000000,
I70-033665,yaoshi_(honkai:_star_rail),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,honkai:_star_rail,1.000000,
I70-033666,yo_chinaka_(hakuyagen),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033667,yorktown_(warship_girls_r),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,warship_girls_r,1.000000,
I70-033668,yubelluna,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,high_school_dxd,1.000000,
I70-033669,yuri_(dy0urre1n),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.836364,degrees_of_lewdity,0.836364,
I70-033670,yuri_(throtem),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033671,yurikawa_saki,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,zombie-ya_reiko,1.000000,
I70-033672,yuuki_nanase,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033673,yuzuriha_(etra-chan_wa_mita!),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,etra-chan_wa_mita!,1.000000,
I70-033674,yvraine,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,warhammer_40k,1.000000,
I70-033675,z52_(the_rapid_rabbit)_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033676,zima_(ready_to_go)_(arknights),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,arknights,1.000000,
I70-033677,zoologist_(terraria),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,terraria,1.000000,
I70-033678,37_(maidjump_goods_cafe)_(reverse:1999),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,reverse:1999,1.000000,
I70-033679,61cm_quadruple_(oxygen)_torpedo_mount,Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-033680,88_flak_(ash_arms),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,ash_arms,1.000000,
I70-033681,aarontsay,Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.895833,indie_virtual_youtuber,0.895833,
I70-033682,abel_(street_fighter),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,street_fighter,1.000000,
I70-033683,acerola_(summer_2024)_(pokemon),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-033684,admiral_graf_spee_(a_novel_anniversary)_(azur_lane),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033685,admire_vega_(glacialis_vega)_(umamusume),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,umamusume,1.000000,
I70-033686,adolfine_galland,Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,strike_witches_zero,1.000000,
I70-033687,agucala_(cookie),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,cookie_(touhou),1.000000,
I70-033688,aiba_uiha_(1st_costume),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nijisanji,1.000000,
I70-033689,akari_(summer_2026)_(pokemon),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-033690,akechi_mitsuhide_(fate),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate/grand_order,1.000000,
I70-033691,aki-chan_(dismaiden),Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033692,akira_agarkar_yamada,Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tsuritama,1.000000,
I70-033693,akiyama_haruno,Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mono_(afro),1.000000,
I70-033694,aleph_coulson,Character,54,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,yuukyuu_gensoukyoku,1.000000,
