canonical_tag,post_count,aliases,prescreen_status,nearest_special_identity,reason,confidence,review_priority,concept_area,heuristic_score,heuristic_signals,calibration_anchor,content_filter_used
makeover,55,,LIKELY_GENERAL_ONLY,backjob (SpecialID 71; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
margarita,55,,LIKELY_GENERAL_ONLY,after paizuri (SpecialID 9; score=0.205),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
meerkat,55,,LIKELY_GENERAL_ONLY,deepthroat (SpecialID 103; score=0.265),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
mega_lopunny_(cosplay),55,,LIKELY_GENERAL_ONLY,amazon position (SpecialID 118; score=0.146),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
model_clipping,55,,LIKELY_GENERAL_ONLY,nude model (SpecialID 2617; score=0.429),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
mutual_tsundere,55,,LIKELY_GENERAL_ONLY,mutual fingering (SpecialID 897; score=0.532),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
nachos,55,,LIKELY_GENERAL_ONLY,coitus (SpecialID 76; score=0.225),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
napa_cabbage,55,,LIKELY_GENERAL_ONLY,after frottage (SpecialID 69; score=0.173),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
nia_teppelin_(cosplay),55,,LIKELY_GENERAL_ONLY,after fellatio (SpecialID 100; score=0.175),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
nijisanji_gamers,55,,LIKELY_GENERAL_ONLY,after sex (SpecialID 10; score=0.144),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
nike_dunk,55,,LIKELY_GENERAL_ONLY,face fucking (SpecialID 110; score=0.171),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
no_piercings,55,,LIKELY_GENERAL_ONLY,nipple piercings (SpecialID 1311; score=0.595),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
o_scanner,55,,LIKELY_GENERAL_ONLY,clothed sex (SpecialID 15; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
occult,55,,LIKELY_GENERAL_ONLY,double footjob (SpecialID 20; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
on_log,55,,LIKELY_GENERAL_ONLY,cum on clothing (SpecialID 1329; score=0.482),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,ACTION_CONTACT,1,relation/body-site,NO,NO
open_hat,55,,LIKELY_GENERAL_ONLY,open pants (SpecialID 2233; score=0.592),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,visual/state,NO,NO
oversized_gloves,55,,LIKELY_GENERAL_ONLY,naked gloves (SpecialID 2430; score=0.531),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
paw_earrings,55,,LIKELY_GENERAL_ONLY,penis earrings (SpecialID 1176; score=0.588),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
penguin_boy,55,,LIKELY_GENERAL_ONLY,young boy (SpecialID 2380; score=0.512),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
persim_berry,55,,LIKELY_GENERAL_ONLY,ear sex (SpecialID 22; score=0.189),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
photo_stand-in,55,,LIKELY_GENERAL_ONLY,walk-in (SpecialID 2154; score=0.396),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
pinball,55,,LIKELY_GENERAL_ONLY,exposed genitals (SpecialID 5; score=0.157),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
pipis_(deltarune),55,,LIKELY_GENERAL_ONLY,ear sex (SpecialID 22; score=0.150),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
pointillism,55,,LIKELY_GENERAL_ONLY,coitus (SpecialID 76; score=0.212),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
print_overalls,55,,LIKELY_GENERAL_ONLY,nude overalls (SpecialID 2586; score=0.575),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
puppet_show,55,,LIKELY_GENERAL_ONLY,cooperative handjob (SpecialID 17; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
pure_nail_(hollow_knight),55,,LIKELY_GENERAL_ONLY,cooperative footjob (SpecialID 16; score=0.143),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
rain_mikamura_(cosplay),55,,LIKELY_GENERAL_ONLY,after masturbation (SpecialID 84; score=0.176),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
rainbow_sticker,55,,LIKELY_GENERAL_ONLY,rainbow vomit (SpecialID 2612; score=0.531),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
rectangular_coffin,55,,LIKELY_GENERAL_ONLY,bare anus (SpecialID 4; score=0.167),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
roden_shipyards_(eve_online),55,,LIKELY_GENERAL_ONLY,amazon position (SpecialID 118; score=0.147),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
rubber_duck_hair_ornament,55,,LIKELY_GENERAL_ONLY,tentacle hair ornament (SpecialID 1882; score=0.620),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
sailor_uranus_(cosplay),55,,LIKELY_GENERAL_ONLY,bare anus (SpecialID 4; score=0.197),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
scout_(tf2)_(cosplay),55,,LIKELY_GENERAL_ONLY,foot worship (SpecialID 23; score=0.164),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
seele_(evangelion),55,,LIKELY_GENERAL_ONLY,fellatio (SpecialID 104; score=0.173),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
setsubun_shuen_emaki,55,,LIKELY_GENERAL_ONLY,exposed genitals (SpecialID 5; score=0.150),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
sloshing_(e.g.o),55,,LIKELY_GENERAL_ONLY,g string (SpecialID 2696; score=0.365),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
smok_(hololive),55,,LIKELY_GENERAL_ONLY,footjob with footwear (SpecialID 28; score=0.150),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
sock_tan,55,,LIKELY_GENERAL_ONLY,sock pull (SpecialID 2253; score=0.506),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
special_present_for_you!_(project_sekai),55,,LIKELY_GENERAL_ONLY,blue plate special (sex) (SpecialID 1477; score=0.264),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
splashtag_(splatoon),55,,LIKELY_GENERAL_ONLY,after masturbation (SpecialID 84; score=0.166),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
sunroof,55,,LIKELY_GENERAL_ONLY,after footjob (SpecialID 8; score=0.135),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
super_stamina_drink_(gakuen_idolmaster),55,,LIKELY_GENERAL_ONLY,pee drink (SpecialID 2613; score=0.358),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
swiping,55,,LIKELY_GENERAL_ONLY,anilingus (SpecialID 101; score=0.225),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
tackle_box,55,,LIKELY_GENERAL_ONLY,dick in a box (SpecialID 1116; score=0.450),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
tama_kanzashi,55,,LIKELY_GENERAL_ONLY,bare anus (SpecialID 4; score=0.205),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
tears_of_joy_emoji,55,laughing_crying_emoji|joy_emoji,LIKELY_GENERAL_ONLY,cleft of venus (SpecialID 2015; score=0.319),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
the_dazzlings_(my_little_pony),55,,LIKELY_GENERAL_ONLY,little penis (SpecialID 1366; score=0.401),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
through_bars,55,,LIKELY_GENERAL_ONLY,see through (SpecialID 2134; score=0.516),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,ACTION_CONTACT,1,relation/body-site,NO,NO
throwing_petals,55,,LIKELY_GENERAL_ONLY,after oral (SpecialID 112; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
tomakanote_(love_live!),55,,LIKELY_GENERAL_ONLY,love egg (SpecialID 302; score=0.399),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
tomato_print,55,,LIKELY_GENERAL_ONLY,cow print pasties (SpecialID 2466; score=0.442),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
toortsog,55,,LIKELY_GENERAL_ONLY,footjob (SpecialID 24; score=0.240),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
tooth_hair_ornament,55,,LIKELY_GENERAL_ONLY,tentacle hair ornament (SpecialID 1882; score=0.685),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
torn_buruma,55,ripped_buruma,LIKELY_GENERAL_ONLY,cum on buruma (SpecialID 1328; score=0.562),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
touching_forehead,55,,LIKELY_GENERAL_ONLY,balls touching (SpecialID 1538; score=0.474),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,ACTION_CONTACT,1,action/contact,NO,NO
uchigatana,55,,LIKELY_GENERAL_ONLY,cloth glansjob (SpecialID 13; score=0.188),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
ushiwakamaru_(fate)_(cosplay),55,,LIKELY_GENERAL_ONLY,after oral (SpecialID 112; score=0.162),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
very_long_veil,55,,LIKELY_GENERAL_ONLY,long labia (SpecialID 765; score=0.450),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
voices_&_letters_collection!,55,,LIKELY_GENERAL_ONLY,after fellatio (SpecialID 100; score=0.193),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
warspite_(kancolle)_(cosplay),55,,LIKELY_GENERAL_ONLY,bare anus (SpecialID 4; score=0.166),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
wing_star,55,,LIKELY_GENERAL_ONLY,star maebari (SpecialID 2478; score=0.413),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
world_trade_center,55,twin_towers_(world_trade_center),LIKELY_GENERAL_ONLY,center opening (SpecialID 2213; score=0.394),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
x-ray_electrocution,55,,LIKELY_GENERAL_ONLY,x-ray (SpecialID 2004; score=0.671),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
you_are_an_idiot_(virus),55,,LIKELY_GENERAL_ONLY,you gonna get raped (SpecialID 437; score=0.301),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
you_know_other_men?_(meme),55,most_jealous_man_(meme)|most_jealous_woman_(meme),LIKELY_GENERAL_ONLY,topless other (SpecialID 2419; score=0.370),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
yuiazu_(unit),55,,LIKELY_GENERAL_ONLY,amazon position (SpecialID 118; score=0.161),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
zombie_(bleach),55,,LIKELY_GENERAL_ONLY,footjob under table (SpecialID 26; score=0.185),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
zuo_wang_dao,55,,LIKELY_GENERAL_ONLY,double handjob (SpecialID 21; score=0.208),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
10mm_pistol,54,,LIKELY_GENERAL_ONLY,amazon position (SpecialID 118; score=0.208),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
9/11,54,,LIKELY_GENERAL_ONLY,69 (SpecialID 117; score=0.150),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
advent_card,54,,LIKELY_GENERAL_ONLY,after paizuri (SpecialID 9; score=0.188),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
aerial_hoop,54,,LIKELY_GENERAL_ONLY,after footjob (SpecialID 8; score=0.225),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
ah-1_cobra,54,,LIKELY_GENERAL_ONLY,after oral (SpecialID 112; score=0.225),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
akali_(league)_(cosplay),54,,LIKELY_GENERAL_ONLY,anilingus (SpecialID 101; score=0.164),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
allagan_tomestone,54,,LIKELY_GENERAL_ONLY,amazon position (SpecialID 118; score=0.197),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
