subject_type,subject_key,relation_type,object_key,authority_type,evidence_basis,source_url,source_claim,review_state,source_provenance,migration_class
Family,sumaga,FAMILY_HOME,sumaga,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'sumaga' equals the unique in-catalog Copyright root 'sumaga'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=sumaga; candidate_root_hint=sumaga; state=PASS,SAFE_TO_MIGRATE
Family,summer_memories,FAMILY_HOME,summer_memories,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'summer_memories' equals the unique in-catalog Copyright root 'summer_memories'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=summer_memories; candidate_root_hint=summer_memories; state=PASS,SAFE_TO_MIGRATE
Family,summer_pockets,FAMILY_HOME,summer_pockets,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'summer_pockets' equals the unique in-catalog Copyright root 'summer_pockets'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=summer_pockets; candidate_root_hint=summer_pockets; state=PASS,SAFE_TO_MIGRATE
Family,summon_night,FAMILY_HOME,summon_night,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'summon_night' equals the unique in-catalog Copyright root 'summon_night'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=summon_night; candidate_root_hint=summon_night; state=PASS,SAFE_TO_MIGRATE
Family,super_cub,FAMILY_HOME,super_cub,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'super_cub' equals the unique in-catalog Copyright root 'super_cub'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=super_cub; candidate_root_hint=super_cub; state=PASS,SAFE_TO_MIGRATE
Family,super_danganronpa_another_2,FAMILY_HOME,super_danganronpa_another_2,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'super_danganronpa_another_2' equals the unique in-catalog Copyright root 'super_danganronpa_another_2'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=super_danganronpa_another_2; candidate_root_hint=super_danganronpa_another_2; state=PASS,SAFE_TO_MIGRATE
Family,super_no_ura_de_yani_suu_futari,FAMILY_HOME,super_no_ura_de_yani_suu_futari,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'super_no_ura_de_yani_suu_futari' equals the unique in-catalog Copyright root 'super_no_ura_de_yani_suu_futari'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=super_no_ura_de_yani_suu_futari; candidate_root_hint=super_no_ura_de_yani_suu_futari; state=PASS,SAFE_TO_MIGRATE
Family,super_real_mahjong,FAMILY_HOME,super_real_mahjong,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'super_real_mahjong' equals the unique in-catalog Copyright root 'super_real_mahjong'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=super_real_mahjong; candidate_root_hint=super_real_mahjong; state=PASS,SAFE_TO_MIGRATE
Family,susanghan_messenger,FAMILY_HOME,susanghan_messenger,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'susanghan_messenger' equals the unique in-catalog Copyright root 'susanghan_messenger'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=susanghan_messenger; candidate_root_hint=susanghan_messenger; state=PASS,SAFE_TO_MIGRATE
Family,swan_lake,FAMILY_HOME,swan_lake,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'swan_lake' equals the unique in-catalog Copyright root 'swan_lake'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=swan_lake; candidate_root_hint=swan_lake; state=PASS,SAFE_TO_MIGRATE
Family,swapnote,FAMILY_HOME,swapnote,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'swapnote' equals the unique in-catalog Copyright root 'swapnote'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=swapnote; candidate_root_hint=swapnote; state=PASS,SAFE_TO_MIGRATE
Family,sweethex,FAMILY_HOME,sweethex,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'sweethex' equals the unique in-catalog Copyright root 'sweethex'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=sweethex; candidate_root_hint=sweethex; state=PASS,SAFE_TO_MIGRATE
Family,swing!!,FAMILY_HOME,swing!!,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'swing!!' equals the unique in-catalog Copyright root 'swing!!'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=swing!!; candidate_root_hint=swing!!; state=PASS,SAFE_TO_MIGRATE
Family,sword_girls,FAMILY_HOME,sword_girls,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'sword_girls' equals the unique in-catalog Copyright root 'sword_girls'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=sword_girls; candidate_root_hint=sword_girls; state=PASS,SAFE_TO_MIGRATE
Family,tactics,FAMILY_HOME,tactics,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tactics' equals the unique in-catalog Copyright root 'tactics'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tactics; candidate_root_hint=tactics; state=PASS,SAFE_TO_MIGRATE
Family,taimanin_asagi,FAMILY_HOME,taimanin_asagi,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'taimanin_asagi' equals the unique in-catalog Copyright root 'taimanin_asagi'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=taimanin_asagi; candidate_root_hint=taimanin_asagi; state=PASS,SAFE_TO_MIGRATE
Family,taimanin_murasaki,FAMILY_HOME,taimanin_murasaki,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'taimanin_murasaki' equals the unique in-catalog Copyright root 'taimanin_murasaki'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=taimanin_murasaki; candidate_root_hint=taimanin_murasaki; state=PASS,SAFE_TO_MIGRATE
Family,takt_op.,FAMILY_HOME,takt_op.,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'takt_op.' equals the unique in-catalog Copyright root 'takt_op.'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=takt_op.; candidate_root_hint=takt_op.; state=PASS,SAFE_TO_MIGRATE
Family,tamacolle,FAMILY_HOME,tamacolle,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tamacolle' equals the unique in-catalog Copyright root 'tamacolle'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tamacolle; candidate_root_hint=tamacolle; state=PASS,SAFE_TO_MIGRATE
Family,tangled,FAMILY_HOME,tangled,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tangled' equals the unique in-catalog Copyright root 'tangled'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tangled; candidate_root_hint=tangled; state=PASS,SAFE_TO_MIGRATE
Family,tantei_wa_mou_shindeiru,FAMILY_HOME,tantei_wa_mou_shindeiru,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tantei_wa_mou_shindeiru' equals the unique in-catalog Copyright root 'tantei_wa_mou_shindeiru'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tantei_wa_mou_shindeiru; candidate_root_hint=tantei_wa_mou_shindeiru; state=PASS,SAFE_TO_MIGRATE
Family,taratabong,FAMILY_HOME,taratabong,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'taratabong' equals the unique in-catalog Copyright root 'taratabong'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=taratabong; candidate_root_hint=taratabong; state=PASS,SAFE_TO_MIGRATE
Family,tate_no_yuusha_no_nariagari,FAMILY_HOME,tate_no_yuusha_no_nariagari,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tate_no_yuusha_no_nariagari' equals the unique in-catalog Copyright root 'tate_no_yuusha_no_nariagari'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tate_no_yuusha_no_nariagari; candidate_root_hint=tate_no_yuusha_no_nariagari; state=PASS,SAFE_TO_MIGRATE
Family,tears_of_themis,FAMILY_HOME,tears_of_themis,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tears_of_themis' equals the unique in-catalog Copyright root 'tears_of_themis'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tears_of_themis; candidate_root_hint=tears_of_themis; state=PASS,SAFE_TO_MIGRATE
Family,teekyuu,FAMILY_HOME,teekyuu,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'teekyuu' equals the unique in-catalog Copyright root 'teekyuu'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=teekyuu; candidate_root_hint=teekyuu; state=PASS,SAFE_TO_MIGRATE
Family,tekken,FAMILY_HOME,tekken,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tekken' equals the unique in-catalog Copyright root 'tekken'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tekken; candidate_root_hint=tekken; state=PASS,SAFE_TO_MIGRATE
Family,tenchi_muyou!,FAMILY_HOME,tenchi_muyou!,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tenchi_muyou!' equals the unique in-catalog Copyright root 'tenchi_muyou!'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tenchi_muyou!; candidate_root_hint=tenchi_muyou!; state=PASS,SAFE_TO_MIGRATE
Family,tenchi_souzou,FAMILY_HOME,tenchi_souzou,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tenchi_souzou' equals the unique in-catalog Copyright root 'tenchi_souzou'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tenchi_souzou; candidate_root_hint=tenchi_souzou; state=PASS,SAFE_TO_MIGRATE
Family,tenchuu,FAMILY_HOME,tenchuu,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tenchuu' equals the unique in-catalog Copyright root 'tenchuu'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tenchuu; candidate_root_hint=tenchuu; state=PASS,SAFE_TO_MIGRATE
Family,tengoku_daimakyou,FAMILY_HOME,tengoku_daimakyou,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tengoku_daimakyou' equals the unique in-catalog Copyright root 'tengoku_daimakyou'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tengoku_daimakyou; candidate_root_hint=tengoku_daimakyou; state=PASS,SAFE_TO_MIGRATE
Family,tenka_hyakken,FAMILY_HOME,tenka_hyakken,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tenka_hyakken' equals the unique in-catalog Copyright root 'tenka_hyakken'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tenka_hyakken; candidate_root_hint=tenka_hyakken; state=PASS,SAFE_TO_MIGRATE
Family,tenki_no_ko,FAMILY_HOME,tenki_no_ko,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tenki_no_ko' equals the unique in-catalog Copyright root 'tenki_no_ko'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tenki_no_ko; candidate_root_hint=tenki_no_ko; state=PASS,SAFE_TO_MIGRATE
Family,tenmaku_no_jaadugar,FAMILY_HOME,tenmaku_no_jaadugar,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tenmaku_no_jaadugar' equals the unique in-catalog Copyright root 'tenmaku_no_jaadugar'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tenmaku_no_jaadugar; candidate_root_hint=tenmaku_no_jaadugar; state=PASS,SAFE_TO_MIGRATE
Family,tensei_shitara_ken_deshita,FAMILY_HOME,tensei_shitara_ken_deshita,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tensei_shitara_ken_deshita' equals the unique in-catalog Copyright root 'tensei_shitara_ken_deshita'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tensei_shitara_ken_deshita; candidate_root_hint=tensei_shitara_ken_deshita; state=PASS,SAFE_TO_MIGRATE
Family,tera_online,FAMILY_HOME,tera_online,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tera_online' equals the unique in-catalog Copyright root 'tera_online'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tera_online; candidate_root_hint=tera_online; state=PASS,SAFE_TO_MIGRATE
Family,terraria,FAMILY_HOME,terraria,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'terraria' equals the unique in-catalog Copyright root 'terraria'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=terraria; candidate_root_hint=terraria; state=PASS,SAFE_TO_MIGRATE
Family,tetsuwan_atom,FAMILY_HOME,tetsuwan_atom,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'tetsuwan_atom' equals the unique in-catalog Copyright root 'tetsuwan_atom'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=tetsuwan_atom; candidate_root_hint=tetsuwan_atom; state=PASS,SAFE_TO_MIGRATE
Family,tf2,FAMILY_HOME,team_fortress_2,FIRST_PARTY_REVIEWED,EXTERNAL_AUTHORITY,https://www.teamfortress.com/,Valve official Team Fortress site supports tf2 -> team_fortress_2 normalization.,VALIDATED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; second-review=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; key=tf2; candidate_root=team_fortress_2; state=PASS,SAFE_TO_MIGRATE
Family,the_addams_family,FAMILY_HOME,the_addams_family,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'the_addams_family' equals the unique in-catalog Copyright root 'the_addams_family'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=the_addams_family; candidate_root_hint=the_addams_family; state=PASS,SAFE_TO_MIGRATE
Family,the_amazing_digital_circus,FAMILY_HOME,the_amazing_digital_circus,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'the_amazing_digital_circus' equals the unique in-catalog Copyright root 'the_amazing_digital_circus'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=the_amazing_digital_circus; candidate_root_hint=the_amazing_digital_circus; state=PASS,SAFE_TO_MIGRATE
Family,the_binding_of_isaac,FAMILY_HOME,the_binding_of_isaac,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'the_binding_of_isaac' equals the unique in-catalog Copyright root 'the_binding_of_isaac'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=the_binding_of_isaac; candidate_root_hint=the_binding_of_isaac; state=PASS,SAFE_TO_MIGRATE
Family,the_boy_who_fell,FAMILY_HOME,the_boy_who_fell,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'the_boy_who_fell' equals the unique in-catalog Copyright root 'the_boy_who_fell'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=the_boy_who_fell; candidate_root_hint=the_boy_who_fell; state=PASS,SAFE_TO_MIGRATE
Family,the_citadel,FAMILY_HOME,the_citadel,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'the_citadel' equals the unique in-catalog Copyright root 'the_citadel'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=the_citadel; candidate_root_hint=the_citadel; state=PASS,SAFE_TO_MIGRATE
Family,the_coffin_of_andy_and_leyley,FAMILY_HOME,the_coffin_of_andy_and_leyley,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'the_coffin_of_andy_and_leyley' equals the unique in-catalog Copyright root 'the_coffin_of_andy_and_leyley'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=the_coffin_of_andy_and_leyley; candidate_root_hint=the_coffin_of_andy_and_leyley; state=PASS,SAFE_TO_MIGRATE
Family,the_devil_and_s-13,FAMILY_HOME,the_devil_and_s-13,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'the_devil_and_s-13' equals the unique in-catalog Copyright root 'the_devil_and_s-13'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=the_devil_and_s-13; candidate_root_hint=the_devil_and_s-13; state=PASS,SAFE_TO_MIGRATE
