canonical,display_ja,search_ja,priority_class,final_state,route,reason,risk_class
pipe_bomb,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pipe_organ,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pipe_wrench,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pipeline,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
piper_perri_surrounded_(meme),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pipis_(deltarune),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
piranha,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pirate_costume,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pirate_faction_(eve_online),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pirelli,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:OPAQUE_SOURCE_STRING,EXCEPTION
pisces_(constellation),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pisces_(symbol),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pisces_(zodiac),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
piss_bottle,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
piston,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pita_(food),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pitcher's_mound,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pitcher_plant,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pitchfork,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pitching,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pitfall,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pith_helmet,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixel_art_inset,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixel_eyes,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixel_heart,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixel_sunglasses,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixel_text,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixelated_background,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixie_(ff14),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixie_cut,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixiv_bottle_(meme),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
pixiv_id,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixiv_logo,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pixiv_username,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
piyo_piyo_apron,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pizza_box,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pizza_box_computer,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pizza_cutter,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pizza_delivery,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pizza_print,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pj_bass,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pk_academy_school_uniform,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pk_machine_gun,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pkm,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
pkp_pecheneg,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
placard,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
place_name,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
placemat,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plackart,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plague_doctor,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plague_doctor_mask,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_apron,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_arm_warmers,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_armband,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_ascot,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_bag,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_belt,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_bikini,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_blanket,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_border,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_bow,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_bowtie,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_camisole,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_cape,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_capelet,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_cardigan,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_coat,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_collar,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_corset,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_dress,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_footwear,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_gloves,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_hairband,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_headscarf,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_hood,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_hoodie,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_jacket,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_kimono,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_lapels,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_leg_warmers,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_male_underwear,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_neckerchief,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_necktie,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_one-piece_swimsuit,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_pajamas,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_pants,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_pantyhose,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_pillow,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_ribbon,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_sailor_collar,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_scarf,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_scrunchie,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_shawl,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_shirt,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_shorts,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_sleeves,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_socks,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_sweater,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_sweater_vest,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_thighhighs,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_towel,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_trim,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_umbrella,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_vest,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plaid_wrist_cuffs,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plain,無地の,無地の,P2,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
plain_doll_(cosplay),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
plain_epaulettes,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plait,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planet,惑星,惑星,P2,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
planet_diving_suit_(7th)_(stellar_blade),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planet_earrings,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planet_hair_ornament,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planet_necklace,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planet_popstar,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planetarium,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planetary_ring,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plank,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planking,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_boy,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_clothing,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_focus,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_girl,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_growth,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_hair,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_monster,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_name,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_on_head,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_print,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_roots,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_sex,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plant_wings,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planted,立てた,立てた,P2,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
planted_arrow,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planted_axe,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planted_gun,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planted_knife,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planted_polearm,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planted_shield,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planted_shovel,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planted_sword,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planted_umbrella,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planter,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
planting,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plap_plap_plap_get_pregnant_(meme),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
plaque,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plasma,プラズマ,プラズマ,P2,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
plasma_cutter,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plasma_pistol,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plasma_rifle,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plasma_sword,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plastic_bag,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plastic_bottle,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plastic_spoon,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plastic_wrap,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plate_armor,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plate_on_head,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
plate_stack,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
platelet_(hataraku_saibou)_(cosplay),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
platform,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
platform_truck,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
platypus,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
play_button,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
play_of_the_game,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
